true I(max) d I(450),predicted I(max) d I(450)
1.60973102891643,1.4623706258154212
1.628472333910558,1.491488671497159
1.518853129284761,1.49750049009852
1.616941622207827,1.41756258941764
1.593066211432122,1.4372394234014723
1.452021376722172,1.4431621060803972
1.495757855537469,1.4797024633657814
1.470419891873661,1.4557857835124135
1.511154017962912,1.5182521861783513
1.362303362825165,1.4271471372490587
1.430809915469316,1.4725528927542368
1.492992736937695,1.6090176209758382
1.356299051363254,1.461284503969528
1.472938531063888,1.4347158437955432
1.388328142148536,1.4913880535293982
1.371003419519695,1.5662807802184582
