true weight50,predicted weight50
64.822,61.216175
61.39099999999996,55.40674999999999
61.70600000000002,62.42860000000002
61.35700000000003,60.26060000000003
61.39099999999996,62.713800000000035
66.86300000000006,64.00454999999998
64.83099999999996,66.3554
59.29699999999997,61.57007500000002
61.43399999999997,61.83764999999998
62.06400000000002,61.62012500000003
60.37700000000001,61.27937500000003
64.84000000000003,61.471075
67.57100000000003,64.83099999999996
62.12400000000002,57.29269999999998
49.44000000000005,55.70424999999999
50.80899999999997,57.84350000000003
52.16299999999995,56.399325
52.48999999999995,51.89392499999999
50.774,53.99277500000001
52.17000000000002,52.153124999999974
52.88300000000004,49.519225000000084
55.26000000000005,54.567775000000005
51.82800000000003,52.66427500000007
58.34800000000007,54.21875000000002
56.63300000000004,51.508825000000016
55.57100000000003,55.21409999999996
53.87099999999992,55.14642500000004
49.05000000000007,53.19140000000002
