v AA,v TC,I(max)
1.68,0.74,0.1628188671369414
1.6877386934673366,0.74,0.1628188671369414
1.6954773869346733,0.74,0.1628188671369414
1.70321608040201,0.74,0.1628188671369414
1.7109547738693467,0.74,0.1628188671369414
1.7186934673366834,0.74,0.1628188671369414
1.72643216080402,0.74,0.1628188671369414
1.7341708542713568,0.74,0.1628188671369414
1.7419095477386934,0.74,0.1628188671369414
1.7496482412060301,0.74,0.1628188671369414
1.7573869346733668,0.74,0.1628188671369414
1.7651256281407035,0.74,0.1628188671369414
1.7728643216080402,0.74,0.1628188671369414
1.7806030150753769,0.74,0.1628188671369414
1.7883417085427136,0.74,0.1628188671369414
1.7960804020100503,0.74,0.1628188671369414
1.803819095477387,0.74,0.1628188671369414
1.8115577889447236,0.74,0.1628188671369414
1.8192964824120603,0.74,0.1628188671369414
1.827035175879397,0.74,0.1628188671369414
1.8347738693467337,0.74,0.1628188671369414
1.8425125628140704,0.74,0.1628188671369414
1.850251256281407,0.74,0.1628188671369414
1.8579899497487438,0.74,0.1628188671369414
1.8657286432160805,0.74,0.1628188671369414
1.8734673366834171,0.74,0.1628188671369414
1.8812060301507538,0.74,0.1628188671369414
1.8889447236180905,0.74,0.1628188671369414
1.896683417085427,0.74,0.1628188671369414
1.9044221105527637,0.74,0.16465176642908844
1.9121608040201004,0.74,0.16740111536730895
1.919899497487437,0.74,0.16740111536730895
1.9276381909547737,0.74,0.16923401465945598
1.9353768844221104,0.74,0.171066913951603
1.943115577889447,0.74,0.17198336359767652
1.9508542713567838,0.74,0.17381626288982355
1.9585929648241205,0.74,0.17381626288982355
1.9663316582914572,0.74,0.17564916218197058
1.9740703517587939,0.74,0.17564916218197058
1.9818090452261306,0.74,0.17564916218197058
1.9895477386934672,0.74,0.1774820614741176
1.997286432160804,0.74,0.1783985111201911
2.0050251256281406,0.74,0.18114786005841166
2.0127638190954773,0.74,0.18389720899663217
2.020502512562814,0.74,0.1857301082887792
2.0282412060301507,0.74,0.1866465579348527
2.0359798994974874,0.74,0.18847945722699974
2.043718592964824,0.74,0.19031235651914677
2.0514572864321607,0.74,0.19122880616522026
2.0591959798994974,0.74,0.19122880616522026
2.066934673366834,0.74,0.19214525581129377
2.074673366834171,0.74,0.1939781551034408
2.0824120603015075,0.74,0.19581105439558782
2.090150753768844,0.74,0.19672750404166134
2.097889447236181,0.74,0.19672750404166134
