true height75,predicted height75
0.1364435848188503,0.1529812755569393
0.1133847599695525,0.15831189574493018
0.1160467486530306,0.130044071435623
0.1142947410574903,0.12336474848333075
0.1308858967215917,0.1331808676164748
0.1137172985227202,0.1144476201881373
0.1117861293987219,0.1157338758195862
0.1323089704981419,0.1219083995942765
0.1510448711931275,0.1605622480995899
0.1339825287133311,0.13119812770973457
0.1390010503900814,0.15170958574790439
0.1260378289864346,0.14938396697719175
0.1052063462159945,0.12424630369194242
0.1526466036287141,0.1928732467626184
0.167118329923635,0.15035274522658956
0.1799302444556446,0.16264506061760658
0.1353897552456584,0.142539810408353
0.1394754056058787,0.13966297227809465
0.1338820125377533,0.1382639793867893
0.1440577371841449,0.1536110564044128
0.141411604381341,0.1453473610441586
0.1428328203612401,0.14775745832882112
0.1463243005881733,0.14255791593616382
0.1472616116415988,0.15620538676447873
0.1464846791151926,0.1494549234353058
0.184395636513514,0.18115063124151645
0.166810931605026,0.17933657647092374
0.1928211081985793,0.18234258431464423
0.1582172595457514,0.14135610785673774
0.1672878784803761,0.13455421198590006
0.1672602091857497,0.14447585884245365
0.1845320489031904,0.16809140647108417
0.2065938631636659,0.1828835722755982
0.188142414070973,0.19674997527729093
0.1841278485004253,0.18714371821405873
0.1916418652184766,0.1864143197093212
0.1747881247965524,0.16137990259825333
0.2131592621903287,0.21006314662531622
0.1869296659096521,0.18944683313701374
0.21632651179319,0.21063256229028698
0.191800566695661,0.1917998902561313
0.2098805139531951,0.21192451546335672
0.2027819077013956,0.20404331026845232
0.1896226781619343,0.18633817916684747
