true I(max)-I(650),predicted I(max)-I(650)
0.07467794811743408,0.07959315971777137
0.05808127933625895,0.07280834698266088
0.05579173687586483,0.07040964448070146
0.07979351161442766,0.06179969914192235
0.07057896133119805,0.06228470178690333
0.06421918964039032,0.06745209162772839
0.06443361418936332,0.0639283513455269
0.0704096444807015,0.055791736875864875
0.06575362446340793,0.0693851256607356
0.07170280957234539,0.0589267732975652
0.05671311815178567,0.08555086406706189
0.07118776190826448,0.09129864750697136
0.0662894636280096,0.07010599246111583
0.06321662184954382,0.06352457072870081
0.05378322954198206,0.060620522249022354
0.1220695466122835,0.08385773924863188
0.1030865896271566,0.07570739625940995
0.04869056126769518,0.060936057111904585
0.07430322477958869,0.06286688649262692
