true I(max) d I(650),predicted I(max) d I(650)
3.662728161549236,3.682995309951842
3.576545321792839,4.045783940816193
3.939944367274304,3.9972286851898864
3.84267029219035,4.553878996479152
5.266888004630141,4.224006239671597
7.313234187333173,6.262742661494362
4.452258358142387,5.48214253629858
4.010717600418594,4.5039102722226705
6.452806133192458,6.394619773040336
4.241651811193235,4.134699651722556
3.730142427725829,4.39421552105646
4.828560520085657,4.262210566483328
6.064292299523188,7.829605455620973
4.730103371366019,4.939986864613541
6.759228520742268,6.9901104842666415
7.958200264633603,6.774278688558439
4.184889347328602,4.311363876791285
6.972817558784304,7.207623643349966
6.090116827538193,7.090413566338502
4.515480757163514,5.462863920424152
4.377154869677721,4.433578741165816
6.423353608130182,6.365510412806688
10.22679840575111,7.800113875279676
4.877791920834338,4.622958519081459
4.97181002772498,10.043517211519122
7.389902437975174,8.45388248468185
11.23435623465408,7.907504614391878
9.434082037438788,5.484706958714179
4.257577440012154,6.143621039426913
10.64301355009437,10.7403992058192
7.810970186067999,6.1893025123540735
5.021066284697591,9.20475167845024
8.03308499915195,8.798729864426504
5.171453548625855,4.818969511884474
3.865254455536726,12.403920130152873
15.78478624962275,5.605943407406092
11.43171742459963,8.80179581095568
6.638171025103569,6.436000661279657
5.279126366176878,6.6303127155043935
8.115326104189299,5.404818824507721
17.03703527431814,8.46970882510912
10.98473569294559,7.415651471973858
4.294022416003538,5.406404929578798
5.143184094617308,10.557202048604854
6.924018041008112,11.494410521350705
9.392069292161777,6.8555623102510665
10.97270881078856,10.96187918657772
5.955598956046146,5.738753108614597
3.975984025250214,5.559018463055445
9.92909245720877,6.8897371316139555
4.00686979833564,10.845556350061887
5.528918268983738,5.652525565770118
11.08263712826987,6.872685117711017
5.698439162076864,10.03262666143906
12.46430038715196,11.087366781783247
7.003383912870656,5.950459634909701
9.743832693425395,6.345038462081782
9.701529756995516,7.646376558211033
6.312669552360277,8.466050351094202
9.4763280316407,10.967457033291279
5.015818647128143,6.136139277946481
13.14208265298673,7.10316696272894
7.412270960613026,6.774353723286604
5.774365461133787,6.710665549466609
5.754649384870504,8.027273938420453
5.197349003404419,7.363310692834422
7.427474292569899,7.662034369300985
5.850796243953695,11.584019288782809
8.211923694859037,9.456309319983072
3.356070272737484,6.957292309293495
9.056202530967948,5.346916397632626
