true I(max) d I(450),predicted I(max) d I(450)
1.381852036751447,1.3796649727734374
1.403770693266247,1.429090760193123
1.409202841705632,1.413909319067943
1.35877352090755,1.3372841852563064
1.336472168323071,1.3593564356511862
1.409302436148689,1.3923725420528945
1.380173960549558,1.3208808496321525
1.419994722352833,1.4221057125770067
1.379557005669413,1.4045946554395756
1.448903982848319,1.4082423883690633
1.429527597925582,1.3648885735478198
1.386984171588115,1.4002007430348853
1.379327925971984,1.3989294151761398
1.319376332810685,1.3842672980260802
