v АК,v ЦН,I(max) - I(650)
0.32,0.32,0.14773468635619685
0.32633165829145727,0.32,0.14773468635619685
0.3326633165829146,0.32,0.14773468635619685
0.33899497487437186,0.32,0.14773468635619685
0.3453266331658291,0.32,0.14773468635619685
0.35165829145728644,0.32,0.14773468635619685
0.3579899497487437,0.32,0.14773468635619685
0.364321608040201,0.32,0.14773468635619685
0.3706532663316583,0.32,0.14773468635619685
0.37698492462311556,0.32,0.14773468635619685
0.3833165829145728,0.32,0.14773468635619685
0.38964824120603014,0.32,0.14773468635619685
0.3959798994974874,0.32,0.14773468635619685
0.40231155778894473,0.32,0.14773468635619685
0.408643216080402,0.32,0.14773468635619685
0.4149748743718593,0.32,0.14773468635619685
0.4213065326633166,0.32,0.14773468635619685
0.42763819095477384,0.32,0.14773468635619685
0.43396984924623117,0.32,0.14773468635619685
0.44030150753768843,0.32,0.14773468635619685
0.4466331658291457,0.32,0.14773468635619685
0.452964824120603,0.32,0.14773468635619685
0.4592964824120603,0.32,0.14773468635619685
0.46562814070351755,0.32,0.14773468635619685
0.47195979899497487,0.32,0.14773468635619685
0.47829145728643213,0.32,0.14773468635619685
0.4846231155778894,0.32,0.14773468635619685
0.4909547738693467,0.32,0.14773468635619685
0.497286432160804,0.32,0.14773468635619685
0.5036180904522612,0.32,0.14850817305878844
0.5099497487437186,0.32,0.14928165976138
0.5162814070351758,0.32,0.15005514646397156
0.5226130653266331,0.32,0.15005514646397156
0.5289447236180904,0.32,0.15005514646397156
0.5352763819095476,0.32,0.15005514646397156
0.541608040201005,0.32,0.15005514646397156
0.5479396984924623,0.32,0.15044188981526735
0.5542713567839196,0.32,0.1512153765178589
0.5606030150753768,0.32,0.15198886322045047
0.5669346733668341,0.32,0.15237560657174626
0.5732663316582913,0.32,0.15237560657174626
0.5795979899497488,0.32,0.15237560657174626
0.585929648241206,0.32,0.15314909327433787
0.5922613065326632,0.32,0.1535358366256337
0.5985929648241206,0.32,0.1554695533821126
0.6049246231155778,0.32,0.1554695533821126
0.6112562814070351,0.32,0.15585629673340837
0.6175879396984925,0.32,0.1562430400847042
0.6239195979899497,0.32,0.1562430400847042
0.630251256281407,0.32,0.15662978343599993
0.6365829145728643,0.32,0.15701652678729575
0.6429145728643215,0.32,0.15701652678729575
0.6492462311557788,0.32,0.1577900134898873
0.6555778894472362,0.32,0.1581767568411831
0.6619095477386934,0.32,0.1581767568411831
0.6682412060301507,0.32,0.1581767568411831
0.674572864321608,0.32,0.15856350019247892
0.6809045226130652,0.32,0.15856350019247892
0.6872361809045225,0.32,0.1589502435437747
0.6935678391959799,0.32,0.1589502435437747
0.6998994974874371,0.32,0.15972373024636632
0.7062311557788944,0.32,0.16011047359766212
0.7125628140703517,0.32,0.16011047359766212
0.7188944723618089,0.32,0.16049721694895788
0.7252261306532662,0.32,0.16049721694895788
0.7315577889447236,0.32,0.16049721694895788
0.7378894472361808,0.32,0.1612707036515495
0.7442211055276381,0.32,0.1612707036515495
0.7505527638190954,0.32,0.1612707036515495
0.7568844221105526,0.32,0.16165744700284526
0.7632160804020099,0.32,0.16165744700284526
0.7695477386934673,0.32,0.16243093370543688
0.7758793969849245,0.32,0.16243093370543688
0.7822110552763818,0.32,0.16243093370543688
0.7885427135678391,0.32,0.16243093370543688
0.7948743718592963,0.32,0.16243093370543688
0.8012060301507536,0.32,0.161647199804216
0.807537688442211,0.32,0.1600899792004035
0.8138693467336682,0.32,0.1600899792004035
0.8202010050251256,0.32,0.158532758596591
0.8265326633165828,0.32,0.15697553799277855
0.83286432160804,0.32,0.15541831738896605
0.8391959798994975,0.32,0.15541831738896605
