true I nm,predicted I nm
536.978,538.6069499999998
542.835,542.0773999999997
542.835,542.2667999999996
542.835,542.8349999999995
539.047,540.3465499999996
542.835,542.6455999999995
542.835,541.9826999999997
542.835,542.6455999999995
536.978,537.3917999999996
542.835,540.9322500000001
539.047,538.1071999999997
539.047,540.2780999999999
539.047,542.8349999999995
536.978,537.0297249999995
