true I(400),predicted I(400)
0.2161683558374221,0.2022561895553492
0.2128649227771589,0.20320199720540427
0.1848049209312217,0.15350313327441928
0.1708463661412896,0.13522065897769947
0.2031943781691616,0.13867231744277636
0.2017954413335914,0.16896939720025464
0.2171730500239844,0.21818296343951776
0.1954860552378074,0.15265773948980785
0.2033158941531824,0.19963363119682717
0.223547568386375,0.19623363548981393
0.2008428586494335,0.1942333140930229
0.1865292017546148,0.1571373621047571
0.2289183338869425,0.21700023877378846
0.1751348953573258,0.1786365733031956
0.1430515500227576,0.18449728365939339
0.1231514652196275,0.13617115034893962
0.1376272907285448,0.12659154561903668
0.1169122844872751,0.11530510180251981
0.1385460558252332,0.14792356930435302
0.1353082850488156,0.1502684615495336
0.1283302394513469,0.1435459401399662
0.1417703454978839,0.1956950487826156
0.13323366745396,0.12270050690756021
0.002384522027895716,0.2091897567812718
0.1552379403724592,0.19507382343589263
0.156018061491879,0.17165668467155884
0.1168114251541687,0.12251630894040193
0.1208966736592914,0.13287775357895787
0.1097069032040451,0.1113016501134386
0.181844233208111,0.1636347112452394
0.1533608169483759,0.18922415303916745
0.104279133804686,0.11110292258027003
0.1221494953674826,0.13344327194254518
