true I(max) d I(450),predicted I(max) d I(450)
1.680890156013379,1.6602348355115244
1.53057417411746,1.8021759883793156
1.616356075296904,1.779088457359848
1.600105115676334,1.5471957621617782
1.610918551598716,1.763585027782693
1.621122788862171,1.7960405313755423
1.63426823624166,1.731315665445035
1.486413108030208,1.3752138758604864
1.555302040435335,1.6000327543787936
1.597320464429536,1.4440763877201308
1.639588500278702,1.428227400381504
1.633412940757681,1.4163930807748062
1.709537305711829,1.7707212431188222
1.658026510005891,1.6914664595046727
1.60540086934827,1.5125519255599964
1.793480249711967,1.6338036450820403
1.705571210318338,1.524339555331413
1.816171871078426,1.6703404544923743
1.829142556516833,1.7412106757189512
1.779916710914122,1.7256355932007068
1.809853888235752,1.6102189826984212
1.729596220373725,1.772930997768004
1.644004140065596,1.6604155983860092
1.709385874456737,1.7313772223772144
1.712122287521299,1.669229645369438
1.864041370926444,1.5440372984900361
1.674626713027913,1.5820238054622149
1.381805998316142,1.5644011058791352
1.406834611719482,1.5645887522431066
1.407486901358173,1.5667445155411721
1.341182071943871,1.4243027226457519
1.339284420778043,1.3801394531017048
1.403133436583384,1.5154664324778253
1.384848548123678,1.439878129643303
1.421095799799603,1.4280079397126022
1.371806626227493,1.4315036531876206
1.454076924929557,1.4384505434599841
1.430750339033259,1.4275501058202726
1.388189400857209,1.376405668854164
1.343117987678996,1.500597249636556
1.319641891533063,1.4384353840501958
