аск,твин,Wave
103.95175879396983,-11.200000000000003,694.1962500000002
105.1899497487437,-11.200000000000003,694.2447500000002
106.42814070351757,-11.200000000000003,694.3962500000001
107.66633165829144,-11.200000000000003,694.5810000000002
108.90452261306531,-11.200000000000003,694.7657500000003
110.14271356783918,-11.200000000000003,694.6627500000002
111.38090452261305,-11.200000000000003,694.6447500000002
112.61909547738692,-11.200000000000003,694.6600000000002
113.85728643216079,-11.200000000000003,694.6420000000002
115.09547738693466,-11.200000000000003,694.7237500000001
116.33366834170853,-11.200000000000003,694.7057500000001
117.5718592964824,-11.200000000000003,694.6512500000001
118.81005025125627,-11.200000000000003,694.7482500000001
120.04824120603014,-11.200000000000003,694.4425000000001
121.28643216080401,-11.200000000000003,694.1700000000002
122.52462311557788,-11.200000000000003,694.1700000000002
123.76281407035175,-11.200000000000003,694.2185000000002
125.00100502512562,-11.200000000000003,694.0582499999999
126.23919597989949,-11.200000000000003,694.0402499999999
127.47738693467333,-11.200000000000003,694.5137499999998
128.71557788944722,-11.200000000000003,694.4472499999999
129.9537688442211,-11.200000000000003,694.4472499999999
131.19195979899496,-11.200000000000003,694.5292499999998
132.43015075376883,-11.200000000000003,694.90275
133.6683417085427,-11.200000000000003,694.8822499999999
134.90653266331657,-11.200000000000003,694.9822499999999
136.14472361809044,-11.200000000000003,695.4087499999998
137.3829145728643,-11.200000000000003,695.9042499999999
138.62110552763818,-11.200000000000003,695.93225
139.85929648241205,-11.200000000000003,695.7452499999999
141.09748743718592,-11.200000000000003,695.8059999999999
142.3356783919598,-11.200000000000003,695.8059999999999
143.57386934673366,-11.200000000000003,696.0795
144.81206030150753,-11.200000000000003,696.0795
146.0502512562814,-11.200000000000003,695.3789999999999
147.28844221105527,-11.200000000000003,694.9544999999998
148.52663316582914,-11.200000000000003,694.9544999999998
149.764824120603,-11.200000000000003,694.6884999999999
151.00301507537688,-11.200000000000003,693.8064999999998
152.24120603015075,-11.200000000000003,693.3999999999997
153.47939698492462,-11.200000000000003,693.2874999999997
154.7175879396985,-11.200000000000003,693.1749999999996
155.95577889447236,-11.200000000000003,693.0829999999996
157.19396984924623,-11.200000000000003,692.9909999999996
158.4321608040201,-11.200000000000003,692.8349999999996
159.67035175879397,-11.200000000000003,692.9017499999995
160.90854271356784,-11.200000000000003,692.8837499999995
162.1467336683417,-11.200000000000003,692.9504999999996
163.38492462311558,-11.200000000000003,692.9044999999995
164.62311557788945,-11.200000000000003,693.0172499999996
165.86130653266332,-11.200000000000003,693.7209999999998
167.0994974874372,-11.200000000000003,694.0224999999997
168.337688442211,-11.200000000000003,694.3524999999997
169.57587939698487,-11.200000000000003,694.5614999999997
170.81407035175874,-11.200000000000003,694.8712499999998
172.0522613065326,-11.200000000000003,695.0967499999999
173.29045226130648,-11.200000000000003,695.2094999999999
174.52864321608035,-11.200000000000003,695.4469999999999
175.76683417085422,-11.200000000000003,695.6845
177.0050251256281,-11.200000000000003,695.6845
178.24321608040196,-11.200000000000003,695.6845
179.48140703517583,-11.200000000000003,695.5919999999999
180.7195979899497,-11.200000000000003,695.51
181.95778894472357,-11.200000000000003,695.6309999999999
183.19597989949744,-11.200000000000003,695.6167499999999
184.43417085427131,-11.200000000000003,695.61075
185.67236180904519,-11.200000000000003,695.5822500000002
186.91055276381906,-11.200000000000003,695.4552500000002
188.14874371859293,-11.200000000000003,695.4552500000002
189.3869346733668,-11.200000000000003,695.6890000000002
190.62512562814067,-11.200000000000003,695.8017500000003
191.86331658291454,-11.200000000000003,695.8017500000003
193.1015075376884,-11.200000000000003,695.8017500000003
194.33969849246228,-11.200000000000003,696.0722500000003
195.57788944723615,-11.200000000000003,696.2015000000004
196.81608040201002,-11.200000000000003,696.3367500000004
198.0542713567839,-11.200000000000003,696.3367500000004
199.29246231155776,-11.200000000000003,696.4720000000004
200.53065326633163,-11.200000000000003,696.7200000000004
201.7688442211055,-11.200000000000003,696.7200000000004
203.00703517587937,-11.200000000000003,696.7200000000004
204.24522613065324,-11.200000000000003,696.7200000000004
205.4834170854271,-11.200000000000003,696.7200000000004
206.72160804020098,-11.200000000000003,696.7200000000004
207.95979899497485,-11.200000000000003,696.7200000000004
209.19798994974872,-11.200000000000003,696.7200000000004
210.4361809045226,-11.200000000000003,696.7200000000004
211.67437185929646,-11.200000000000003,696.7200000000004
212.91256281407033,-11.200000000000003,696.7200000000004
214.1507537688442,-11.200000000000003,696.7200000000004
215.38894472361807,-11.200000000000003,696.7200000000004
216.62713567839194,-11.200000000000003,696.7200000000004
217.8653266331658,-11.200000000000003,696.7200000000004
219.10351758793968,-11.200000000000003,696.7200000000004
220.34170854271355,-11.200000000000003,696.7200000000004
221.57989949748742,-11.200000000000003,696.7200000000004
222.8180904522613,-11.200000000000003,696.7200000000004
224.05628140703516,-11.200000000000003,696.7200000000004
225.29447236180903,-11.200000000000003,696.7200000000004
226.5326633165829,-11.200000000000003,696.7200000000004
227.77085427135677,-11.200000000000003,696.7200000000004
229.00904522613064,-11.200000000000003,696.7200000000004
230.2472361809045,-11.200000000000003,696.7200000000004
231.48542713567838,-11.200000000000003,696.7200000000004
232.72361809045225,-11.200000000000003,696.7200000000004
233.96180904522612,-11.200000000000003,696.7200000000004
235.2,-11.200000000000003,696.7200000000004
-11.200000000000003,-9.961809045226133,724.0909999999997
-9.961809045226133,-9.961809045226133,724.0909999999997
-8.723618090452264,-9.961809045226133,724.0909999999997
-7.485427135678395,-9.961809045226133,724.0909999999997
-6.247236180904526,-9.961809045226133,724.0909999999997
-5.009045226130657,-9.961809045226133,724.0909999999997
-3.7708542713567876,-9.961809045226133,724.0909999999997
-2.5326633165829193,-9.961809045226133,724.0909999999997
-1.2944723618090492,-9.961809045226133,724.0909999999997
-0.05628140703517914,-9.961809045226133,724.0909999999997
1.1819095477386892,-9.961809045226133,724.0909999999997
2.4201005025125575,-9.961809045226133,724.0909999999997
3.6582914572864276,-9.961809045226133,724.0909999999997
4.896482412060298,-9.961809045226133,724.0909999999997
6.134673366834164,-9.961809045226133,724.0909999999997
7.372864321608034,-9.961809045226133,724.0909999999997
8.611055276381904,-9.961809045226133,724.0909999999997
9.849246231155774,-9.961809045226133,724.0909999999997
11.087437185929645,-9.961809045226133,724.0909999999997
12.325628140703511,-9.961809045226133,724.0909999999997
13.563819095477381,-9.961809045226133,724.0909999999997
14.802010050251251,-9.961809045226133,724.0909999999997
16.040201005025118,-9.961809045226133,724.0909999999997
17.278391959798988,-9.961809045226133,724.0909999999997
18.516582914572858,-9.961809045226133,724.0909999999997
19.754773869346728,-9.961809045226133,724.0909999999997
20.992964824120598,-9.961809045226133,724.0909999999997
22.23115577889447,-9.961809045226133,724.0909999999997
23.46934673366833,-9.961809045226133,724.0909999999997
24.7075376884422,-9.961809045226133,723.7717499999997
25.94572864321607,-9.961809045226133,721.8272499999997
27.18391959798994,-9.961809045226133,721.1887499999998
28.42211055276381,-9.961809045226133,720.6384999999999
29.66030150753768,-9.961809045226133,719.95925
30.89849246231155,-9.961809045226133,719.43625
32.13668341708542,-9.961809045226133,719.2325000000001
33.37487437185929,-9.961809045226133,718.7095000000002
34.613065326633155,-9.961809045226133,718.62125
35.851256281407025,-9.961809045226133,717.7405000000001
37.089447236180895,-9.961809045226133,717.1767500000001
38.327638190954765,-9.961809045226133,716.9730000000002
39.565829145728635,-9.961809045226133,716.6810000000003
40.804020100502505,-9.961809045226133,716.0087500000002
42.042211055276375,-9.961809045226133,715.3365000000002
43.28040201005024,-9.961809045226133,714.4695000000003
44.51859296482411,-9.961809045226133,714.4695000000003
45.75678391959798,-9.961809045226133,713.8442500000002
46.99497487437185,-9.961809045226133,713.2190000000003
48.23316582914572,-9.961809045226133,712.857
49.47135678391959,-9.961809045226133,712.9704999999999
50.70954773869346,-9.961809045226133,712.14725
51.94773869346733,-9.961809045226133,712.0542499999999
53.1859296482412,-9.961809045226133,711.2474999999998
54.42412060301507,-9.961809045226133,709.4772499999998
55.66231155778894,-9.961809045226133,707.8169999999998
56.90050251256281,-9.961809045226133,707.1974999999998
58.138693467336665,-9.961809045226133,706.7872499999997
59.376884422110535,-9.961809045226133,706.3769999999997
60.615075376884406,-9.961809045226133,705.2984999999996
61.853266331658276,-9.961809045226133,705.0919999999996
63.091457286432146,-9.961809045226133,704.8962499999997
64.32964824120602,-9.961809045226133,704.7004999999997
65.56783919597989,-9.961809045226133,704.5699999999997
66.80603015075376,-9.961809045226133,704.5699999999997
68.04422110552763,-9.961809045226133,704.1784999999998
69.2824120603015,-9.961809045226133,703.9827499999998
70.52060301507537,-9.961809045226133,703.5287499999997
71.75879396984924,-9.961809045226133,703.0917499999998
72.9969849246231,-9.961809045226133,703.0349999999997
74.23517587939698,-9.961809045226133,702.4844999999998
75.47336683417085,-9.961809045226133,701.4004999999999
76.71155778894472,-9.961809045226133,700.43
77.94974874371859,-9.961809045226133,699.07925
79.18793969849244,-9.961809045226133,698.3187499999999
80.42613065326631,-9.961809045226133,698.3187499999999
81.66432160804018,-9.961809045226133,698.0519999999999
82.90251256281405,-9.961809045226133,696.45275
84.14070351758792,-9.961809045226133,695.539
85.3788944723618,-9.961809045226133,694.2432500000001
86.61708542713566,-9.961809045226133,693.6530000000001
87.85527638190953,-9.961809045226133,693.3862500000001
89.0934673366834,-9.961809045226133,693.3112500000002
90.33165829145727,-9.961809045226133,693.6602500000002
91.56984924623114,-9.961809045226133,693.6422500000002
92.80804020100501,-9.961809045226133,693.6422500000002
94.04623115577888,-9.961809045226133,693.6422500000002
95.28442211055275,-9.961809045226133,693.7937500000002
96.52261306532662,-9.961809045226133,693.7937500000002
97.76080402010048,-9.961809045226133,694.2942500000001
98.99899497487435,-9.961809045226133,694.2942500000001
100.23718592964822,-9.961809045226133,694.1452500000003
101.47537688442209,-9.961809045226133,693.9962500000003
102.71356783919596,-9.961809045226133,693.9962500000003
103.95175879396983,-9.961809045226133,694.1962500000002
105.1899497487437,-9.961809045226133,694.2447500000002
106.42814070351757,-9.961809045226133,694.3962500000001
107.66633165829144,-9.961809045226133,694.5810000000002
108.90452261306531,-9.961809045226133,694.7657500000003
110.14271356783918,-9.961809045226133,694.6627500000002
111.38090452261305,-9.961809045226133,694.6447500000002
112.61909547738692,-9.961809045226133,694.6600000000002
113.85728643216079,-9.961809045226133,694.6420000000002
115.09547738693466,-9.961809045226133,694.7237500000001
116.33366834170853,-9.961809045226133,694.7057500000001
117.5718592964824,-9.961809045226133,694.6512500000001
118.81005025125627,-9.961809045226133,694.7482500000001
120.04824120603014,-9.961809045226133,694.4425000000001
121.28643216080401,-9.961809045226133,694.1700000000002
122.52462311557788,-9.961809045226133,694.1700000000002
123.76281407035175,-9.961809045226133,694.2185000000002
125.00100502512562,-9.961809045226133,694.0582499999999
126.23919597989949,-9.961809045226133,694.0402499999999
127.47738693467333,-9.961809045226133,694.5137499999998
128.71557788944722,-9.961809045226133,694.4472499999999
129.9537688442211,-9.961809045226133,694.4472499999999
131.19195979899496,-9.961809045226133,694.5292499999998
132.43015075376883,-9.961809045226133,694.90275
133.6683417085427,-9.961809045226133,694.8822499999999
134.90653266331657,-9.961809045226133,694.9822499999999
136.14472361809044,-9.961809045226133,695.4087499999998
137.3829145728643,-9.961809045226133,695.9042499999999
138.62110552763818,-9.961809045226133,695.93225
139.85929648241205,-9.961809045226133,695.7452499999999
141.09748743718592,-9.961809045226133,695.8059999999999
142.3356783919598,-9.961809045226133,695.8059999999999
143.57386934673366,-9.961809045226133,696.0795
144.81206030150753,-9.961809045226133,696.0795
146.0502512562814,-9.961809045226133,695.3789999999999
147.28844221105527,-9.961809045226133,694.9544999999998
148.52663316582914,-9.961809045226133,694.9544999999998
149.764824120603,-9.961809045226133,694.6884999999999
151.00301507537688,-9.961809045226133,693.8064999999998
152.24120603015075,-9.961809045226133,693.3999999999997
153.47939698492462,-9.961809045226133,693.2874999999997
154.7175879396985,-9.961809045226133,693.1749999999996
155.95577889447236,-9.961809045226133,693.0829999999996
157.19396984924623,-9.961809045226133,692.9909999999996
158.4321608040201,-9.961809045226133,692.8349999999996
159.67035175879397,-9.961809045226133,692.9017499999995
160.90854271356784,-9.961809045226133,692.8837499999995
162.1467336683417,-9.961809045226133,692.9504999999996
163.38492462311558,-9.961809045226133,692.9044999999995
164.62311557788945,-9.961809045226133,693.0172499999996
165.86130653266332,-9.961809045226133,693.7209999999998
167.0994974874372,-9.961809045226133,694.0224999999997
168.337688442211,-9.961809045226133,694.3524999999997
169.57587939698487,-9.961809045226133,694.5614999999997
170.81407035175874,-9.961809045226133,694.8712499999998
172.0522613065326,-9.961809045226133,695.0967499999999
173.29045226130648,-9.961809045226133,695.2094999999999
174.52864321608035,-9.961809045226133,695.4469999999999
175.76683417085422,-9.961809045226133,695.6845
177.0050251256281,-9.961809045226133,695.6845
178.24321608040196,-9.961809045226133,695.6845
179.48140703517583,-9.961809045226133,695.5919999999999
180.7195979899497,-9.961809045226133,695.51
181.95778894472357,-9.961809045226133,695.6309999999999
183.19597989949744,-9.961809045226133,695.6167499999999
184.43417085427131,-9.961809045226133,695.61075
185.67236180904519,-9.961809045226133,695.5822500000002
186.91055276381906,-9.961809045226133,695.4552500000002
188.14874371859293,-9.961809045226133,695.4552500000002
189.3869346733668,-9.961809045226133,695.6890000000002
190.62512562814067,-9.961809045226133,695.8017500000003
191.86331658291454,-9.961809045226133,695.8017500000003
193.1015075376884,-9.961809045226133,695.8017500000003
194.33969849246228,-9.961809045226133,696.0722500000003
195.57788944723615,-9.961809045226133,696.2015000000004
196.81608040201002,-9.961809045226133,696.3367500000004
198.0542713567839,-9.961809045226133,696.3367500000004
199.29246231155776,-9.961809045226133,696.4720000000004
200.53065326633163,-9.961809045226133,696.7200000000004
201.7688442211055,-9.961809045226133,696.7200000000004
203.00703517587937,-9.961809045226133,696.7200000000004
204.24522613065324,-9.961809045226133,696.7200000000004
205.4834170854271,-9.961809045226133,696.7200000000004
206.72160804020098,-9.961809045226133,696.7200000000004
207.95979899497485,-9.961809045226133,696.7200000000004
209.19798994974872,-9.961809045226133,696.7200000000004
210.4361809045226,-9.961809045226133,696.7200000000004
211.67437185929646,-9.961809045226133,696.7200000000004
212.91256281407033,-9.961809045226133,696.7200000000004
214.1507537688442,-9.961809045226133,696.7200000000004
215.38894472361807,-9.961809045226133,696.7200000000004
216.62713567839194,-9.961809045226133,696.7200000000004
217.8653266331658,-9.961809045226133,696.7200000000004
219.10351758793968,-9.961809045226133,696.7200000000004
220.34170854271355,-9.961809045226133,696.7200000000004
221.57989949748742,-9.961809045226133,696.7200000000004
222.8180904522613,-9.961809045226133,696.7200000000004
224.05628140703516,-9.961809045226133,696.7200000000004
225.29447236180903,-9.961809045226133,696.7200000000004
226.5326633165829,-9.961809045226133,696.7200000000004
227.77085427135677,-9.961809045226133,696.7200000000004
229.00904522613064,-9.961809045226133,696.7200000000004
230.2472361809045,-9.961809045226133,696.7200000000004
231.48542713567838,-9.961809045226133,696.7200000000004
232.72361809045225,-9.961809045226133,696.7200000000004
233.96180904522612,-9.961809045226133,696.7200000000004
235.2,-9.961809045226133,696.7200000000004
-11.200000000000003,-8.723618090452264,724.0909999999997
-9.961809045226133,-8.723618090452264,724.0909999999997
-8.723618090452264,-8.723618090452264,724.0909999999997
-7.485427135678395,-8.723618090452264,724.0909999999997
-6.247236180904526,-8.723618090452264,724.0909999999997
-5.009045226130657,-8.723618090452264,724.0909999999997
-3.7708542713567876,-8.723618090452264,724.0909999999997
-2.5326633165829193,-8.723618090452264,724.0909999999997
-1.2944723618090492,-8.723618090452264,724.0909999999997
-0.05628140703517914,-8.723618090452264,724.0909999999997
1.1819095477386892,-8.723618090452264,724.0909999999997
2.4201005025125575,-8.723618090452264,724.0909999999997
3.6582914572864276,-8.723618090452264,724.0909999999997
4.896482412060298,-8.723618090452264,724.0909999999997
6.134673366834164,-8.723618090452264,724.0909999999997
7.372864321608034,-8.723618090452264,724.0909999999997
8.611055276381904,-8.723618090452264,724.0909999999997
9.849246231155774,-8.723618090452264,724.0909999999997
11.087437185929645,-8.723618090452264,724.0909999999997
12.325628140703511,-8.723618090452264,724.0909999999997
13.563819095477381,-8.723618090452264,724.0909999999997
14.802010050251251,-8.723618090452264,724.0909999999997
16.040201005025118,-8.723618090452264,724.0909999999997
17.278391959798988,-8.723618090452264,724.0909999999997
18.516582914572858,-8.723618090452264,724.0909999999997
19.754773869346728,-8.723618090452264,724.0909999999997
20.992964824120598,-8.723618090452264,724.0909999999997
22.23115577889447,-8.723618090452264,724.0909999999997
23.46934673366833,-8.723618090452264,724.0909999999997
24.7075376884422,-8.723618090452264,723.7717499999997
25.94572864321607,-8.723618090452264,721.8272499999997
27.18391959798994,-8.723618090452264,721.1887499999998
28.42211055276381,-8.723618090452264,720.6384999999999
29.66030150753768,-8.723618090452264,719.95925
30.89849246231155,-8.723618090452264,719.43625
32.13668341708542,-8.723618090452264,719.2325000000001
33.37487437185929,-8.723618090452264,718.7095000000002
34.613065326633155,-8.723618090452264,718.62125
35.851256281407025,-8.723618090452264,717.7405000000001
37.089447236180895,-8.723618090452264,717.1767500000001
38.327638190954765,-8.723618090452264,716.9730000000002
39.565829145728635,-8.723618090452264,716.6810000000003
40.804020100502505,-8.723618090452264,716.0087500000002
42.042211055276375,-8.723618090452264,715.3365000000002
43.28040201005024,-8.723618090452264,714.4695000000003
44.51859296482411,-8.723618090452264,714.4695000000003
45.75678391959798,-8.723618090452264,713.8442500000002
46.99497487437185,-8.723618090452264,713.2190000000003
48.23316582914572,-8.723618090452264,712.857
49.47135678391959,-8.723618090452264,712.9704999999999
50.70954773869346,-8.723618090452264,712.14725
51.94773869346733,-8.723618090452264,712.0542499999999
53.1859296482412,-8.723618090452264,711.2474999999998
54.42412060301507,-8.723618090452264,709.4772499999998
55.66231155778894,-8.723618090452264,707.8169999999998
56.90050251256281,-8.723618090452264,707.1974999999998
58.138693467336665,-8.723618090452264,706.7872499999997
59.376884422110535,-8.723618090452264,706.3769999999997
60.615075376884406,-8.723618090452264,705.2984999999996
61.853266331658276,-8.723618090452264,705.0919999999996
63.091457286432146,-8.723618090452264,704.8962499999997
64.32964824120602,-8.723618090452264,704.7004999999997
65.56783919597989,-8.723618090452264,704.5699999999997
66.80603015075376,-8.723618090452264,704.5699999999997
68.04422110552763,-8.723618090452264,704.1784999999998
69.2824120603015,-8.723618090452264,703.9827499999998
70.52060301507537,-8.723618090452264,703.5287499999997
71.75879396984924,-8.723618090452264,703.0917499999998
72.9969849246231,-8.723618090452264,703.0349999999997
74.23517587939698,-8.723618090452264,702.4844999999998
75.47336683417085,-8.723618090452264,701.4004999999999
76.71155778894472,-8.723618090452264,700.43
77.94974874371859,-8.723618090452264,699.07925
79.18793969849244,-8.723618090452264,698.3187499999999
80.42613065326631,-8.723618090452264,698.3187499999999
81.66432160804018,-8.723618090452264,698.0519999999999
82.90251256281405,-8.723618090452264,696.45275
84.14070351758792,-8.723618090452264,695.539
85.3788944723618,-8.723618090452264,694.2432500000001
86.61708542713566,-8.723618090452264,693.6530000000001
87.85527638190953,-8.723618090452264,693.3862500000001
89.0934673366834,-8.723618090452264,693.3112500000002
90.33165829145727,-8.723618090452264,693.6602500000002
91.56984924623114,-8.723618090452264,693.6422500000002
92.80804020100501,-8.723618090452264,693.6422500000002
94.04623115577888,-8.723618090452264,693.6422500000002
95.28442211055275,-8.723618090452264,693.7937500000002
96.52261306532662,-8.723618090452264,693.7937500000002
97.76080402010048,-8.723618090452264,694.2942500000001
98.99899497487435,-8.723618090452264,694.2942500000001
100.23718592964822,-8.723618090452264,694.1452500000003
101.47537688442209,-8.723618090452264,693.9962500000003
102.71356783919596,-8.723618090452264,693.9962500000003
103.95175879396983,-8.723618090452264,694.1962500000002
105.1899497487437,-8.723618090452264,694.2447500000002
106.42814070351757,-8.723618090452264,694.3962500000001
107.66633165829144,-8.723618090452264,694.5810000000002
108.90452261306531,-8.723618090452264,694.7657500000003
110.14271356783918,-8.723618090452264,694.6627500000002
111.38090452261305,-8.723618090452264,694.6447500000002
112.61909547738692,-8.723618090452264,694.6600000000002
113.85728643216079,-8.723618090452264,694.6420000000002
115.09547738693466,-8.723618090452264,694.7237500000001
116.33366834170853,-8.723618090452264,694.7057500000001
117.5718592964824,-8.723618090452264,694.6512500000001
118.81005025125627,-8.723618090452264,694.7482500000001
120.04824120603014,-8.723618090452264,694.4425000000001
121.28643216080401,-8.723618090452264,694.1700000000002
122.52462311557788,-8.723618090452264,694.1700000000002
123.76281407035175,-8.723618090452264,694.2185000000002
125.00100502512562,-8.723618090452264,694.0582499999999
126.23919597989949,-8.723618090452264,694.0402499999999
127.47738693467333,-8.723618090452264,694.5137499999998
128.71557788944722,-8.723618090452264,694.4472499999999
129.9537688442211,-8.723618090452264,694.4472499999999
131.19195979899496,-8.723618090452264,694.5292499999998
132.43015075376883,-8.723618090452264,694.90275
133.6683417085427,-8.723618090452264,694.8822499999999
134.90653266331657,-8.723618090452264,694.9822499999999
136.14472361809044,-8.723618090452264,695.4087499999998
137.3829145728643,-8.723618090452264,695.9042499999999
138.62110552763818,-8.723618090452264,695.93225
139.85929648241205,-8.723618090452264,695.7452499999999
141.09748743718592,-8.723618090452264,695.8059999999999
142.3356783919598,-8.723618090452264,695.8059999999999
143.57386934673366,-8.723618090452264,696.0795
144.81206030150753,-8.723618090452264,696.0795
146.0502512562814,-8.723618090452264,695.3789999999999
147.28844221105527,-8.723618090452264,694.9544999999998
148.52663316582914,-8.723618090452264,694.9544999999998
149.764824120603,-8.723618090452264,694.6884999999999
151.00301507537688,-8.723618090452264,693.8064999999998
152.24120603015075,-8.723618090452264,693.3999999999997
153.47939698492462,-8.723618090452264,693.2874999999997
154.7175879396985,-8.723618090452264,693.1749999999996
155.95577889447236,-8.723618090452264,693.0829999999996
157.19396984924623,-8.723618090452264,692.9909999999996
158.4321608040201,-8.723618090452264,692.8349999999996
159.67035175879397,-8.723618090452264,692.9017499999995
160.90854271356784,-8.723618090452264,692.8837499999995
162.1467336683417,-8.723618090452264,692.9504999999996
163.38492462311558,-8.723618090452264,692.9044999999995
164.62311557788945,-8.723618090452264,693.0172499999996
165.86130653266332,-8.723618090452264,693.7209999999998
167.0994974874372,-8.723618090452264,694.0224999999997
168.337688442211,-8.723618090452264,694.3524999999997
169.57587939698487,-8.723618090452264,694.5614999999997
170.81407035175874,-8.723618090452264,694.8712499999998
172.0522613065326,-8.723618090452264,695.0967499999999
173.29045226130648,-8.723618090452264,695.2094999999999
174.52864321608035,-8.723618090452264,695.4469999999999
175.76683417085422,-8.723618090452264,695.6845
177.0050251256281,-8.723618090452264,695.6845
178.24321608040196,-8.723618090452264,695.6845
179.48140703517583,-8.723618090452264,695.5919999999999
180.7195979899497,-8.723618090452264,695.51
181.95778894472357,-8.723618090452264,695.6309999999999
183.19597989949744,-8.723618090452264,695.6167499999999
184.43417085427131,-8.723618090452264,695.61075
185.67236180904519,-8.723618090452264,695.5822500000002
186.91055276381906,-8.723618090452264,695.4552500000002
188.14874371859293,-8.723618090452264,695.4552500000002
189.3869346733668,-8.723618090452264,695.6890000000002
190.62512562814067,-8.723618090452264,695.8017500000003
