true I(max) d I(650),predicted I(max) d I(650)
5.333348928774233,4.605758450028196
5.25733529185532,4.7633482511777565
4.568123203021639,4.093425266617037
4.246133219504765,4.354097999277131
4.415029022801832,4.041088630970966
4.756181503084432,4.872478204159897
4.467324391794972,5.000706088023662
3.994079528133801,4.13021306278476
4.61590681236295,4.666534498141944
3.721288932599405,3.9187454537578574
3.839965694096691,4.435287369858135
3.753260902806927,3.7801124109064936
4.113445454646652,4.105153435997229
4.392913623029896,4.3748423368334795
