v АК,v ЦН,weight75
0.76,1.8599999999999999,37.45582500000002
0.7684422110552764,1.8599999999999999,37.45582500000002
0.7768844221105528,1.8599999999999999,37.45582500000002
0.7853266331658292,1.8599999999999999,37.45582500000002
0.7937688442211055,1.8599999999999999,37.45582500000002
0.8022110552763819,1.8599999999999999,37.45582500000002
0.8106532663316584,1.8599999999999999,37.45582500000002
0.8190954773869347,1.8599999999999999,37.45582500000002
0.8275376884422111,1.8599999999999999,37.45582500000002
0.8359798994974874,1.8599999999999999,37.45582500000002
0.8444221105527638,1.8599999999999999,37.45582500000002
0.8528643216080403,1.8599999999999999,37.45582500000002
0.8613065326633166,1.8599999999999999,37.45582500000002
0.869748743718593,1.8599999999999999,37.45582500000002
0.8781909547738693,1.8599999999999999,37.45582500000002
0.8866331658291458,1.8599999999999999,37.45582500000002
0.8950753768844222,1.8599999999999999,37.45582500000002
0.9035175879396985,1.8599999999999999,37.45582500000002
0.9119597989949749,1.8599999999999999,37.45582500000002
0.9204020100502512,1.8599999999999999,37.45582500000002
0.9288442211055277,1.8599999999999999,37.45582500000002
0.9372864321608041,1.8599999999999999,37.45582500000002
0.9457286432160805,1.8599999999999999,37.45582500000002
0.9541708542713568,1.8599999999999999,37.45582500000002
0.9626130653266332,1.8599999999999999,37.45582500000002
0.9710552763819096,1.8599999999999999,37.45582500000002
0.979497487437186,1.8599999999999999,37.45582500000002
0.9879396984924624,1.8599999999999999,37.45582500000002
0.9963819095477388,1.8599999999999999,37.45582500000002
1.004824120603015,1.8599999999999999,37.49137500000002
1.0132663316582915,1.8599999999999999,37.483325000000015
1.021708542713568,1.8599999999999999,37.483325000000015
1.0301507537688444,1.8599999999999999,37.53665000000001
1.0385929648241206,1.8599999999999999,37.54637500000001
1.047035175879397,1.8599999999999999,37.591650000000016
1.0554773869346734,1.8599999999999999,37.601375000000004
1.0639195979899498,1.8599999999999999,37.65470000000001
1.0723618090452263,1.8599999999999999,37.672475000000006
1.0808040201005027,1.8599999999999999,37.672475000000006
1.0892462311557791,1.8599999999999999,37.68220000000002
1.0976884422110553,1.8599999999999999,37.69192500000001
1.1061306532663318,1.8599999999999999,37.61445000000001
1.1145728643216082,1.8599999999999999,37.56280000000002
1.1230150753768844,1.8599999999999999,37.56280000000002
1.1314572864321608,1.8599999999999999,37.459500000000006
1.1398994974874372,1.8599999999999999,37.407849999999996
1.1483417085427137,1.8599999999999999,37.33037499999999
