true I(max) d I(450),predicted I(max) d I(450)
1.381805998316142,1.375514313786521
1.406834611719482,1.4227814278100472
1.407486901358173,1.4126108287047552
1.341182071943871,1.333719373498202
1.339284420778043,1.3390280539027892
1.403133436583384,1.3783416199025627
1.384848548123678,1.3240542152395764
1.421095799799603,1.418689934998325
1.371806626227493,1.4010986956518057
1.454076924929557,1.4078134145898697
1.430750339033259,1.3511744952248934
1.388189400857209,1.3653097751291081
1.343117987678996,1.4006755283304213
1.319641891533063,1.3822002196015644
