true weight50,predicted weight50
49.09799999999996,51.465600000000016
50.125,51.58307500000005
52.16299999999995,53.317075
51.46499999999997,51.863900000000015
50.43200000000002,54.267475000000026
51.48600000000005,51.002649999999974
52.19900000000007,49.115724999999976
55.26000000000005,55.61705000000002
51.137,50.89155000000004
58.00700000000006,54.962625000000024
56.98300000000006,50.701774999999984
55.23000000000002,56.04440000000003
51.46499999999997,54.98542500000002
48.36599999999999,52.58337500000001
