true I(650),predicted I(650)
0.03360971696749724,0.04092998087189742
0.03701728220568289,0.04149528238647256
0.04812210164373967,0.052234042195571304
0.04601622896660779,0.047490187925458574
0.0435027917956598,0.050395027127385326
0.04234064204103137,0.04072522281341332
0.04131867286983793,0.03541778359192007
0.05719451392729538,0.055457706458628096
0.04251052755046873,0.04372420324917702
0.0619061830320257,0.05806004123935536
0.05295935641107685,0.044850447851513334
0.05931021442000198,0.06003826308244764
0.05123235474872249,0.052689641125020295
0.04512133111242548,0.04536246013304505
