true I(max),predicted I(max)
0.1792523479850066,0.18875649170510087
0.1946122641485046,0.2017454876501444
0.219827689096933,0.21290463579262126
0.1953910384514508,0.20161151058930243
0.1920660883507435,0.1971264067052339
0.2013797785042725,0.19926672516184013
0.1845839151480241,0.18934047616572203
0.228439437198574,0.22528135548107428
0.1962246337173515,0.19848045832985803
0.2303707937765503,0.22319923610416445
0.2033621117999747,0.20004318033905938
0.2226067089196891,0.2205561452742638
0.2107414967719774,0.2147906724150411
0.1982141101330166,0.19454741627950356
