аск,твин,г
44.51859296482411,-11.200000000000003,104.73646177930054
45.75678391959798,-11.200000000000003,104.73646177930054
46.99497487437185,-11.200000000000003,104.73646177930054
48.23316582914572,-11.200000000000003,102.08038383152173
49.47135678391959,-11.200000000000003,101.61559029418713
50.70954773869346,-11.200000000000003,98.9595123464083
51.94773869346733,-11.200000000000003,99.04182198133269
53.1859296482412,-11.200000000000003,99.04182198133269
54.42412060301507,-11.200000000000003,97.51351237594517
55.66231155778894,-11.200000000000003,97.51351237594517
56.90050251256281,-11.200000000000003,95.98520277055766
58.138693467336665,-11.200000000000003,93.34191871455576
59.376884422110535,-11.200000000000003,89.04700200850662
60.615075376884406,-11.200000000000003,87.53411802930057
61.853266331658276,-11.200000000000003,87.53411802930057
63.091457286432146,-11.200000000000003,87.03847323960304
64.32964824120602,-11.200000000000003,87.00762198724009
65.56783919597989,-11.200000000000003,86.03175803402648
66.80603015075376,-11.200000000000003,86.016332407845
68.04422110552763,-11.200000000000003,86.016332407845
69.2824120603015,-11.200000000000003,86.00090678166353
70.52060301507537,-11.200000000000003,86.00090678166353
71.75879396984924,-11.200000000000003,85.30524796195654
72.9969849246231,-11.200000000000003,83.42625974716448
74.23517587939698,-11.200000000000003,83.42625974716448
75.47336683417085,-11.200000000000003,83.29847220581287
76.71155778894472,-11.200000000000003,82.16272964910209
77.94974874371859,-11.200000000000003,81.33928328804349
79.18793969849244,-11.200000000000003,81.2114957466919
80.42613065326631,-11.200000000000003,79.63566945297734
81.66432160804018,-11.200000000000003,79.06779817462194
82.90251256281405,-11.200000000000003,79.06779817462194
84.14070351758792,-11.200000000000003,77.61975942225898
85.3788944723618,-11.200000000000003,77.1796756852552
86.61708542713566,-11.200000000000003,76.73959194825142
87.85527638190953,-11.200000000000003,76.73959194825142
89.0934673366834,-11.200000000000003,75.85942447424387
90.33165829145727,-11.200000000000003,76.2844030600189
91.56984924623114,-11.200000000000003,76.2844030600189
92.80804020100501,-11.200000000000003,76.2844030600189
94.04623115577888,-11.200000000000003,76.70938164579395
95.28442211055275,-11.200000000000003,77.55933881734406
96.52261306532662,-11.200000000000003,77.98431740311909
97.76080402010048,-11.200000000000003,78.40929598889414
98.99899497487435,-11.200000000000003,80.39274722353497
100.23718592964822,-11.200000000000003,80.39274722353497
101.47537688442209,-11.200000000000003,80.39274722353497
102.71356783919596,-11.200000000000003,80.85487358223062
103.95175879396983,-11.200000000000003,81.31699994092627
105.1899497487437,-11.200000000000003,81.98836764532135
106.42814070351757,-11.200000000000003,82.450494004017
107.66633165829144,-11.200000000000003,82.450494004017
108.90452261306531,-11.200000000000003,82.4133462310964
110.14271356783918,-11.200000000000003,82.4133462310964
111.38090452261305,-11.200000000000003,83.26330340264649
112.61909547738692,-11.200000000000003,83.49914859995273
113.85728643216079,-11.200000000000003,83.49914859995273
115.09547738693466,-11.200000000000003,83.49914859995273
116.33366834170853,-11.200000000000003,83.92412718572778
117.5718592964824,-11.200000000000003,83.92412718572778
118.81005025125627,-11.200000000000003,84.34910577150283
120.04824120603014,-11.200000000000003,85.35993915406426
121.28643216080401,-11.200000000000003,86.4562854442344
122.52462311557788,-11.200000000000003,86.4562854442344
123.76281407035175,-11.200000000000003,86.38198989839319
125.00100502512562,-11.200000000000003,86.38198989839319
126.23919597989949,-11.200000000000003,86.38198989839319
127.47738693467333,-11.200000000000003,86.38198989839319
128.71557788944722,-11.200000000000003,87.9122053698015
129.9537688442211,-11.200000000000003,87.9122053698015
131.19195979899496,-11.200000000000003,88.58357307419658
132.43015075376883,-11.200000000000003,89.86739942698486
133.6683417085427,-11.200000000000003,91.6966778414461
134.90653266331657,-11.200000000000003,91.94306696006615
136.14472361809044,-11.200000000000003,95.35309693998106
137.3829145728643,-11.200000000000003,95.35309693998106
138.62110552763818,-11.200000000000003,99.3755855682892
139.85929648241205,-11.200000000000003,100.29334239130432
141.09748743718592,-11.200000000000003,100.29334239130432
142.3356783919598,-11.200000000000003,100.53973150992435
143.57386934673366,-11.200000000000003,101.75655127599241
144.81206030150753,-11.200000000000003,102.00294039461245
146.0502512562814,-11.200000000000003,100.91496706639883
147.28844221105527,-11.200000000000003,102.19879341918711
148.52663316582914,-11.200000000000003,102.19879341918711
149.764824120603,-11.200000000000003,102.19879341918711
151.00301507537688,-11.200000000000003,101.7232787393667
152.24120603015075,-11.200000000000003,101.7232787393667
153.47939698492462,-11.200000000000003,101.67060491493382
154.7175879396985,-11.200000000000003,101.67060491493382
155.95577889447236,-11.200000000000003,102.3419726193289
157.19396984924623,-11.200000000000003,102.71427738067105
158.4321608040201,-11.200000000000003,102.9606664992911
159.67035175879397,-11.200000000000003,102.9079926748582
160.90854271356784,-11.200000000000003,102.8553188504253
162.1467336683417,-11.200000000000003,103.52668655482039
163.38492462311558,-11.200000000000003,103.52668655482039
164.62311557788945,-11.200000000000003,103.52668655482039
165.86130653266332,-11.200000000000003,104.62840486176746
167.0994974874372,-11.200000000000003,104.62840486176746
168.337688442211,-11.200000000000003,105.33323266186198
169.57587939698487,-11.200000000000003,105.73012316871454
170.81407035175874,-11.200000000000003,105.73012316871454
172.0522613065326,-11.200000000000003,106.43495096880906
173.29045226130648,-11.200000000000003,106.83184147566158
174.52864321608035,-11.200000000000003,108.66921742084119
175.76683417085422,-11.200000000000003,109.06610792769371
177.0050251256281,-11.200000000000003,109.55195164815686
178.24321608040196,-11.200000000000003,109.85647300330807
179.48140703517583,-11.200000000000003,109.94542621691865
180.7195979899497,-11.200000000000003,111.22925256970692
181.95778894472357,-11.200000000000003,111.84171121810012
183.19597989949744,-11.200000000000003,112.19135012996215
184.43417085427131,-11.200000000000003,112.8038087783553
185.67236180904519,-11.200000000000003,113.32176423676745
186.91055276381906,-11.200000000000003,113.67140314862942
188.14874371859293,-11.200000000000003,115.88173292769368
189.3869346733668,-11.200000000000003,115.88173292769368
190.62512562814067,-11.200000000000003,115.88173292769368
191.86331658291454,-11.200000000000003,116.36012080576555
193.1015075376884,-11.200000000000003,117.88210361531185
194.33969849246228,-11.200000000000003,118.97295014177686
195.57788944723615,-11.200000000000003,120.06379666824189
196.81608040201002,-11.200000000000003,121.20189478969746
198.0542713567839,-11.200000000000003,122.48572114248574
199.29246231155776,-11.200000000000003,122.74854087901694
200.53065326633163,-11.200000000000003,123.36099952741013
201.7688442211055,-11.200000000000003,123.36099952741013
203.00703517587937,-11.200000000000003,123.36099952741013
204.24522613065324,-11.200000000000003,123.36099952741013
205.4834170854271,-11.200000000000003,123.36099952741013
206.72160804020098,-11.200000000000003,123.36099952741013
207.95979899497485,-11.200000000000003,123.36099952741013
209.19798994974872,-11.200000000000003,123.36099952741013
210.4361809045226,-11.200000000000003,123.36099952741013
211.67437185929646,-11.200000000000003,123.36099952741013
212.91256281407033,-11.200000000000003,123.36099952741013
214.1507537688442,-11.200000000000003,123.36099952741013
215.38894472361807,-11.200000000000003,123.36099952741013
216.62713567839194,-11.200000000000003,123.36099952741013
217.8653266331658,-11.200000000000003,123.36099952741013
219.10351758793968,-11.200000000000003,123.36099952741013
220.34170854271355,-11.200000000000003,123.36099952741013
221.57989949748742,-11.200000000000003,123.36099952741013
222.8180904522613,-11.200000000000003,123.36099952741013
224.05628140703516,-11.200000000000003,123.36099952741013
225.29447236180903,-11.200000000000003,123.36099952741013
226.5326633165829,-11.200000000000003,123.36099952741013
227.77085427135677,-11.200000000000003,123.36099952741013
229.00904522613064,-11.200000000000003,123.36099952741013
230.2472361809045,-11.200000000000003,123.36099952741013
231.48542713567838,-11.200000000000003,123.36099952741013
232.72361809045225,-11.200000000000003,123.36099952741013
233.96180904522612,-11.200000000000003,123.36099952741013
235.2,-11.200000000000003,123.36099952741013
-11.200000000000003,-9.961809045226133,135.93156161389413
-9.961809045226133,-9.961809045226133,135.93156161389413
-8.723618090452264,-9.961809045226133,135.93156161389413
-7.485427135678395,-9.961809045226133,135.93156161389413
-6.247236180904526,-9.961809045226133,135.93156161389413
-5.009045226130657,-9.961809045226133,135.93156161389413
-3.7708542713567876,-9.961809045226133,135.93156161389413
-2.5326633165829193,-9.961809045226133,135.93156161389413
-1.2944723618090492,-9.961809045226133,135.93156161389413
-0.05628140703517914,-9.961809045226133,135.93156161389413
1.1819095477386892,-9.961809045226133,135.93156161389413
2.4201005025125575,-9.961809045226133,135.93156161389413
3.6582914572864276,-9.961809045226133,135.93156161389413
4.896482412060298,-9.961809045226133,135.93156161389413
6.134673366834164,-9.961809045226133,135.93156161389413
7.372864321608034,-9.961809045226133,135.93156161389413
8.611055276381904,-9.961809045226133,135.93156161389413
9.849246231155774,-9.961809045226133,135.93156161389413
11.087437185929645,-9.961809045226133,135.93156161389413
12.325628140703511,-9.961809045226133,135.93156161389413
13.563819095477381,-9.961809045226133,135.93156161389413
14.802010050251251,-9.961809045226133,135.93156161389413
16.040201005025118,-9.961809045226133,135.93156161389413
17.278391959798988,-9.961809045226133,135.93156161389413
18.516582914572858,-9.961809045226133,135.93156161389413
19.754773869346728,-9.961809045226133,135.93156161389413
20.992964824120598,-9.961809045226133,135.93156161389413
22.23115577889447,-9.961809045226133,135.93156161389413
23.46934673366833,-9.961809045226133,135.93156161389413
24.7075376884422,-9.961809045226133,135.93156161389413
25.94572864321607,-9.961809045226133,130.87730535207942
27.18391959798994,-9.961809045226133,129.7341113835066
28.42211055276381,-9.961809045226133,129.7341113835066
29.66030150753768,-9.961809045226133,125.72794556356332
30.89849246231155,-9.961809045226133,122.86497371219278
32.13668341708542,-9.961809045226133,122.86497371219278
33.37487437185929,-9.961809045226133,120.57858577504723
34.613065326633155,-9.961809045226133,119.43539180647447
35.851256281407025,-9.961809045226133,118.29219783790165
37.089447236180895,-9.961809045226133,116.10091342745743
38.327638190954765,-9.961809045226133,114.39110940453683
39.565829145728635,-9.961809045226133,114.39110940453683
40.804020100502505,-9.961809045226133,111.77384732396027
42.042211055276375,-9.961809045226133,110.06404330103965
43.28040201005024,-9.961809045226133,105.21668094281662
44.51859296482411,-9.961809045226133,104.73646177930054
45.75678391959798,-9.961809045226133,104.73646177930054
46.99497487437185,-9.961809045226133,104.73646177930054
48.23316582914572,-9.961809045226133,102.08038383152173
49.47135678391959,-9.961809045226133,101.61559029418713
50.70954773869346,-9.961809045226133,98.9595123464083
51.94773869346733,-9.961809045226133,99.04182198133269
53.1859296482412,-9.961809045226133,99.04182198133269
54.42412060301507,-9.961809045226133,97.51351237594517
55.66231155778894,-9.961809045226133,97.51351237594517
56.90050251256281,-9.961809045226133,95.98520277055766
58.138693467336665,-9.961809045226133,93.34191871455576
59.376884422110535,-9.961809045226133,89.04700200850662
60.615075376884406,-9.961809045226133,87.53411802930057
61.853266331658276,-9.961809045226133,87.53411802930057
63.091457286432146,-9.961809045226133,87.03847323960304
64.32964824120602,-9.961809045226133,87.00762198724009
65.56783919597989,-9.961809045226133,86.03175803402648
66.80603015075376,-9.961809045226133,86.016332407845
68.04422110552763,-9.961809045226133,86.016332407845
69.2824120603015,-9.961809045226133,86.00090678166353
70.52060301507537,-9.961809045226133,86.00090678166353
71.75879396984924,-9.961809045226133,85.30524796195654
72.9969849246231,-9.961809045226133,83.42625974716448
74.23517587939698,-9.961809045226133,83.42625974716448
75.47336683417085,-9.961809045226133,83.29847220581287
76.71155778894472,-9.961809045226133,82.16272964910209
77.94974874371859,-9.961809045226133,81.33928328804349
79.18793969849244,-9.961809045226133,81.2114957466919
80.42613065326631,-9.961809045226133,79.63566945297734
81.66432160804018,-9.961809045226133,79.06779817462194
82.90251256281405,-9.961809045226133,79.06779817462194
84.14070351758792,-9.961809045226133,77.61975942225898
85.3788944723618,-9.961809045226133,77.1796756852552
86.61708542713566,-9.961809045226133,76.73959194825142
87.85527638190953,-9.961809045226133,76.73959194825142
89.0934673366834,-9.961809045226133,75.85942447424387
90.33165829145727,-9.961809045226133,76.2844030600189
91.56984924623114,-9.961809045226133,76.2844030600189
92.80804020100501,-9.961809045226133,76.2844030600189
94.04623115577888,-9.961809045226133,76.70938164579395
95.28442211055275,-9.961809045226133,77.55933881734406
96.52261306532662,-9.961809045226133,77.98431740311909
97.76080402010048,-9.961809045226133,78.40929598889414
98.99899497487435,-9.961809045226133,80.39274722353497
100.23718592964822,-9.961809045226133,80.39274722353497
101.47537688442209,-9.961809045226133,80.39274722353497
102.71356783919596,-9.961809045226133,80.85487358223062
103.95175879396983,-9.961809045226133,81.31699994092627
105.1899497487437,-9.961809045226133,81.98836764532135
106.42814070351757,-9.961809045226133,82.450494004017
107.66633165829144,-9.961809045226133,82.450494004017
108.90452261306531,-9.961809045226133,82.4133462310964
110.14271356783918,-9.961809045226133,82.4133462310964
111.38090452261305,-9.961809045226133,83.26330340264649
112.61909547738692,-9.961809045226133,83.49914859995273
113.85728643216079,-9.961809045226133,83.49914859995273
115.09547738693466,-9.961809045226133,83.49914859995273
116.33366834170853,-9.961809045226133,83.92412718572778
117.5718592964824,-9.961809045226133,83.92412718572778
118.81005025125627,-9.961809045226133,84.34910577150283
120.04824120603014,-9.961809045226133,85.35993915406426
121.28643216080401,-9.961809045226133,86.4562854442344
122.52462311557788,-9.961809045226133,86.4562854442344
123.76281407035175,-9.961809045226133,86.38198989839319
125.00100502512562,-9.961809045226133,86.38198989839319
126.23919597989949,-9.961809045226133,86.38198989839319
127.47738693467333,-9.961809045226133,86.38198989839319
128.71557788944722,-9.961809045226133,87.9122053698015
129.9537688442211,-9.961809045226133,87.9122053698015
131.19195979899496,-9.961809045226133,88.58357307419658
132.43015075376883,-9.961809045226133,89.86739942698486
133.6683417085427,-9.961809045226133,91.6966778414461
134.90653266331657,-9.961809045226133,91.94306696006615
136.14472361809044,-9.961809045226133,95.35309693998106
137.3829145728643,-9.961809045226133,95.35309693998106
138.62110552763818,-9.961809045226133,99.3755855682892
139.85929648241205,-9.961809045226133,100.29334239130432
141.09748743718592,-9.961809045226133,100.29334239130432
142.3356783919598,-9.961809045226133,100.53973150992435
143.57386934673366,-9.961809045226133,101.75655127599241
144.81206030150753,-9.961809045226133,102.00294039461245
146.0502512562814,-9.961809045226133,100.91496706639883
147.28844221105527,-9.961809045226133,102.19879341918711
148.52663316582914,-9.961809045226133,102.19879341918711
149.764824120603,-9.961809045226133,102.19879341918711
151.00301507537688,-9.961809045226133,101.7232787393667
152.24120603015075,-9.961809045226133,101.7232787393667
153.47939698492462,-9.961809045226133,101.67060491493382
154.7175879396985,-9.961809045226133,101.67060491493382
155.95577889447236,-9.961809045226133,102.3419726193289
157.19396984924623,-9.961809045226133,102.71427738067105
158.4321608040201,-9.961809045226133,102.9606664992911
159.67035175879397,-9.961809045226133,102.9079926748582
160.90854271356784,-9.961809045226133,102.8553188504253
162.1467336683417,-9.961809045226133,103.52668655482039
163.38492462311558,-9.961809045226133,103.52668655482039
164.62311557788945,-9.961809045226133,103.52668655482039
165.86130653266332,-9.961809045226133,104.62840486176746
167.0994974874372,-9.961809045226133,104.62840486176746
168.337688442211,-9.961809045226133,105.33323266186198
169.57587939698487,-9.961809045226133,105.73012316871454
170.81407035175874,-9.961809045226133,105.73012316871454
172.0522613065326,-9.961809045226133,106.43495096880906
173.29045226130648,-9.961809045226133,106.83184147566158
174.52864321608035,-9.961809045226133,108.66921742084119
175.76683417085422,-9.961809045226133,109.06610792769371
177.0050251256281,-9.961809045226133,109.55195164815686
178.24321608040196,-9.961809045226133,109.85647300330807
179.48140703517583,-9.961809045226133,109.94542621691865
180.7195979899497,-9.961809045226133,111.22925256970692
181.95778894472357,-9.961809045226133,111.84171121810012
183.19597989949744,-9.961809045226133,112.19135012996215
184.43417085427131,-9.961809045226133,112.8038087783553
185.67236180904519,-9.961809045226133,113.32176423676745
186.91055276381906,-9.961809045226133,113.67140314862942
188.14874371859293,-9.961809045226133,115.88173292769368
189.3869346733668,-9.961809045226133,115.88173292769368
190.62512562814067,-9.961809045226133,115.88173292769368
191.86331658291454,-9.961809045226133,116.36012080576555
193.1015075376884,-9.961809045226133,117.88210361531185
194.33969849246228,-9.961809045226133,118.97295014177686
195.57788944723615,-9.961809045226133,120.06379666824189
196.81608040201002,-9.961809045226133,121.20189478969746
198.0542713567839,-9.961809045226133,122.48572114248574
199.29246231155776,-9.961809045226133,122.74854087901694
200.53065326633163,-9.961809045226133,123.36099952741013
201.7688442211055,-9.961809045226133,123.36099952741013
203.00703517587937,-9.961809045226133,123.36099952741013
204.24522613065324,-9.961809045226133,123.36099952741013
205.4834170854271,-9.961809045226133,123.36099952741013
206.72160804020098,-9.961809045226133,123.36099952741013
207.95979899497485,-9.961809045226133,123.36099952741013
209.19798994974872,-9.961809045226133,123.36099952741013
210.4361809045226,-9.961809045226133,123.36099952741013
211.67437185929646,-9.961809045226133,123.36099952741013
212.91256281407033,-9.961809045226133,123.36099952741013
214.1507537688442,-9.961809045226133,123.36099952741013
215.38894472361807,-9.961809045226133,123.36099952741013
216.62713567839194,-9.961809045226133,123.36099952741013
217.8653266331658,-9.961809045226133,123.36099952741013
219.10351758793968,-9.961809045226133,123.36099952741013
220.34170854271355,-9.961809045226133,123.36099952741013
221.57989949748742,-9.961809045226133,123.36099952741013
222.8180904522613,-9.961809045226133,123.36099952741013
224.05628140703516,-9.961809045226133,123.36099952741013
225.29447236180903,-9.961809045226133,123.36099952741013
226.5326633165829,-9.961809045226133,123.36099952741013
227.77085427135677,-9.961809045226133,123.36099952741013
229.00904522613064,-9.961809045226133,123.36099952741013
230.2472361809045,-9.961809045226133,123.36099952741013
231.48542713567838,-9.961809045226133,123.36099952741013
232.72361809045225,-9.961809045226133,123.36099952741013
233.96180904522612,-9.961809045226133,123.36099952741013
235.2,-9.961809045226133,123.36099952741013
-11.200000000000003,-8.723618090452264,135.93156161389413
-9.961809045226133,-8.723618090452264,135.93156161389413
-8.723618090452264,-8.723618090452264,135.93156161389413
-7.485427135678395,-8.723618090452264,135.93156161389413
-6.247236180904526,-8.723618090452264,135.93156161389413
-5.009045226130657,-8.723618090452264,135.93156161389413
-3.7708542713567876,-8.723618090452264,135.93156161389413
-2.5326633165829193,-8.723618090452264,135.93156161389413
-1.2944723618090492,-8.723618090452264,135.93156161389413
-0.05628140703517914,-8.723618090452264,135.93156161389413
1.1819095477386892,-8.723618090452264,135.93156161389413
2.4201005025125575,-8.723618090452264,135.93156161389413
3.6582914572864276,-8.723618090452264,135.93156161389413
4.896482412060298,-8.723618090452264,135.93156161389413
6.134673366834164,-8.723618090452264,135.93156161389413
7.372864321608034,-8.723618090452264,135.93156161389413
8.611055276381904,-8.723618090452264,135.93156161389413
9.849246231155774,-8.723618090452264,135.93156161389413
11.087437185929645,-8.723618090452264,135.93156161389413
12.325628140703511,-8.723618090452264,135.93156161389413
13.563819095477381,-8.723618090452264,135.93156161389413
14.802010050251251,-8.723618090452264,135.93156161389413
16.040201005025118,-8.723618090452264,135.93156161389413
17.278391959798988,-8.723618090452264,135.93156161389413
18.516582914572858,-8.723618090452264,135.93156161389413
19.754773869346728,-8.723618090452264,135.93156161389413
20.992964824120598,-8.723618090452264,135.93156161389413
22.23115577889447,-8.723618090452264,135.93156161389413
23.46934673366833,-8.723618090452264,135.93156161389413
24.7075376884422,-8.723618090452264,135.93156161389413
25.94572864321607,-8.723618090452264,130.87730535207942
27.18391959798994,-8.723618090452264,129.7341113835066
28.42211055276381,-8.723618090452264,129.7341113835066
29.66030150753768,-8.723618090452264,125.72794556356332
30.89849246231155,-8.723618090452264,122.86497371219278
32.13668341708542,-8.723618090452264,122.86497371219278
33.37487437185929,-8.723618090452264,120.57858577504723
34.613065326633155,-8.723618090452264,119.43539180647447
35.851256281407025,-8.723618090452264,118.29219783790165
37.089447236180895,-8.723618090452264,116.10091342745743
38.327638190954765,-8.723618090452264,114.39110940453683
39.565829145728635,-8.723618090452264,114.39110940453683
40.804020100502505,-8.723618090452264,111.77384732396027
42.042211055276375,-8.723618090452264,110.06404330103965
43.28040201005024,-8.723618090452264,105.21668094281662
44.51859296482411,-8.723618090452264,104.73646177930054
45.75678391959798,-8.723618090452264,104.73646177930054
46.99497487437185,-8.723618090452264,104.73646177930054
48.23316582914572,-8.723618090452264,102.08038383152173
49.47135678391959,-8.723618090452264,101.61559029418713
50.70954773869346,-8.723618090452264,98.9595123464083
51.94773869346733,-8.723618090452264,99.04182198133269
53.1859296482412,-8.723618090452264,99.04182198133269
54.42412060301507,-8.723618090452264,97.51351237594517
55.66231155778894,-8.723618090452264,97.51351237594517
56.90050251256281,-8.723618090452264,95.98520277055766
58.138693467336665,-8.723618090452264,93.34191871455576
59.376884422110535,-8.723618090452264,89.04700200850662
60.615075376884406,-8.723618090452264,87.53411802930057
61.853266331658276,-8.723618090452264,87.53411802930057
63.091457286432146,-8.723618090452264,87.03847323960304
64.32964824120602,-8.723618090452264,87.00762198724009
65.56783919597989,-8.723618090452264,86.03175803402648
66.80603015075376,-8.723618090452264,86.016332407845
68.04422110552763,-8.723618090452264,86.016332407845
69.2824120603015,-8.723618090452264,86.00090678166353
70.52060301507537,-8.723618090452264,86.00090678166353
71.75879396984924,-8.723618090452264,85.30524796195654
72.9969849246231,-8.723618090452264,83.42625974716448
74.23517587939698,-8.723618090452264,83.42625974716448
75.47336683417085,-8.723618090452264,83.29847220581287
76.71155778894472,-8.723618090452264,82.16272964910209
77.94974874371859,-8.723618090452264,81.33928328804349
79.18793969849244,-8.723618090452264,81.2114957466919
80.42613065326631,-8.723618090452264,79.63566945297734
81.66432160804018,-8.723618090452264,79.06779817462194
82.90251256281405,-8.723618090452264,79.06779817462194
84.14070351758792,-8.723618090452264,77.61975942225898
85.3788944723618,-8.723618090452264,77.1796756852552
86.61708542713566,-8.723618090452264,76.73959194825142
87.85527638190953,-8.723618090452264,76.73959194825142
89.0934673366834,-8.723618090452264,75.85942447424387
90.33165829145727,-8.723618090452264,76.2844030600189
91.56984924623114,-8.723618090452264,76.2844030600189
92.80804020100501,-8.723618090452264,76.2844030600189
94.04623115577888,-8.723618090452264,76.70938164579395
95.28442211055275,-8.723618090452264,77.55933881734406
96.52261306532662,-8.723618090452264,77.98431740311909
97.76080402010048,-8.723618090452264,78.40929598889414
98.99899497487435,-8.723618090452264,80.39274722353497
100.23718592964822,-8.723618090452264,80.39274722353497
101.47537688442209,-8.723618090452264,80.39274722353497
102.71356783919596,-8.723618090452264,80.85487358223062
103.95175879396983,-8.723618090452264,81.31699994092627
105.1899497487437,-8.723618090452264,81.98836764532135
106.42814070351757,-8.723618090452264,82.450494004017
107.66633165829144,-8.723618090452264,82.450494004017
108.90452261306531,-8.723618090452264,82.4133462310964
110.14271356783918,-8.723618090452264,82.4133462310964
111.38090452261305,-8.723618090452264,83.26330340264649
112.61909547738692,-8.723618090452264,83.49914859995273
113.85728643216079,-8.723618090452264,83.49914859995273
115.09547738693466,-8.723618090452264,83.49914859995273
116.33366834170853,-8.723618090452264,83.92412718572778
117.5718592964824,-8.723618090452264,83.92412718572778
118.81005025125627,-8.723618090452264,84.34910577150283
120.04824120603014,-8.723618090452264,85.35993915406426
121.28643216080401,-8.723618090452264,86.4562854442344
122.52462311557788,-8.723618090452264,86.4562854442344
123.76281407035175,-8.723618090452264,86.38198989839319
125.00100502512562,-8.723618090452264,86.38198989839319
126.23919597989949,-8.723618090452264,86.38198989839319
127.47738693467333,-8.723618090452264,86.38198989839319
128.71557788944722,-8.723618090452264,87.9122053698015
129.9537688442211,-8.723618090452264,87.9122053698015
131.19195979899496,-8.723618090452264,88.58357307419658
132.43015075376883,-8.723618090452264,89.86739942698486
133.6683417085427,-8.723618090452264,91.6966778414461
134.90653266331657,-8.723618090452264,91.94306696006615
136.14472361809044,-8.723618090452264,95.35309693998106
137.3829145728643,-8.723618090452264,95.35309693998106
138.62110552763818,-8.723618090452264,99.3755855682892
139.85929648241205,-8.723618090452264,100.29334239130432
141.09748743718592,-8.723618090452264,100.29334239130432
142.3356783919598,-8.723618090452264,100.53973150992435
143.57386934673366,-8.723618090452264,101.75655127599241
144.81206030150753,-8.723618090452264,102.00294039461245
146.0502512562814,-8.723618090452264,100.91496706639883
147.28844221105527,-8.723618090452264,102.19879341918711
148.52663316582914,-8.723618090452264,102.19879341918711
149.764824120603,-8.723618090452264,102.19879341918711
151.00301507537688,-8.723618090452264,101.7232787393667
152.24120603015075,-8.723618090452264,101.7232787393667
153.47939698492462,-8.723618090452264,101.67060491493382
154.7175879396985,-8.723618090452264,101.67060491493382
155.95577889447236,-8.723618090452264,102.3419726193289
157.19396984924623,-8.723618090452264,102.71427738067105
158.4321608040201,-8.723618090452264,102.9606664992911
159.67035175879397,-8.723618090452264,102.9079926748582
160.90854271356784,-8.723618090452264,102.8553188504253
162.1467336683417,-8.723618090452264,103.52668655482039
163.38492462311558,-8.723618090452264,103.52668655482039
164.62311557788945,-8.723618090452264,103.52668655482039
165.86130653266332,-8.723618090452264,104.62840486176746
167.0994974874372,-8.723618090452264,104.62840486176746
168.337688442211,-8.723618090452264,105.33323266186198
169.57587939698487,-8.723618090452264,105.73012316871454
170.81407035175874,-8.723618090452264,105.73012316871454
172.0522613065326,-8.723618090452264,106.43495096880906
173.29045226130648,-8.723618090452264,106.83184147566158
174.52864321608035,-8.723618090452264,108.66921742084119
175.76683417085422,-8.723618090452264,109.06610792769371
177.0050251256281,-8.723618090452264,109.55195164815686
178.24321608040196,-8.723618090452264,109.85647300330807
179.48140703517583,-8.723618090452264,109.94542621691865
180.7195979899497,-8.723618090452264,111.22925256970692
181.95778894472357,-8.723618090452264,111.84171121810012
183.19597989949744,-8.723618090452264,112.19135012996215
