true height75,predicted height75
0.2121838071217771,0.23653781211340302
0.1840300489878937,0.24185207926386285
0.2414275452594501,0.21870420601928756
0.2213367187470227,0.22052757315513802
0.2026014239368185,0.18503340756135603
0.2489859243537999,0.1880653706832765
0.237772196913347,0.20640885975820042
0.194790906842248,0.2475741081274149
0.221108415391139,0.2298753200148042
0.1730242279541072,0.21885758355049378
0.2334775524791785,0.18127859372944702
0.2348677620899493,0.20870522706587122
0.194859099967287,0.20209669714002532
0.2234338872215617,0.23777219691334692
0.1978747259510948,0.19551933560865442
