v АК,v ЦН,I(max)-I(650)
0.32,0.32,0.16796084193024716
0.32633165829145727,0.32,0.16796084193024716
0.3326633165829146,0.32,0.16796084193024716
0.33899497487437186,0.32,0.16796084193024716
0.3453266331658291,0.32,0.16796084193024716
0.35165829145728644,0.32,0.16796084193024716
0.3579899497487437,0.32,0.16796084193024716
0.364321608040201,0.32,0.16796084193024716
0.3706532663316583,0.32,0.16796084193024716
0.37698492462311556,0.32,0.16796084193024716
0.3833165829145728,0.32,0.16796084193024716
0.38964824120603014,0.32,0.16796084193024716
0.3959798994974874,0.32,0.16796084193024716
0.40231155778894473,0.32,0.16796084193024716
0.408643216080402,0.32,0.16796084193024716
0.4149748743718593,0.32,0.16796084193024716
0.4213065326633166,0.32,0.16796084193024716
0.42763819095477384,0.32,0.16796084193024716
0.43396984924623117,0.32,0.16796084193024716
0.44030150753768843,0.32,0.16796084193024716
0.4466331658291457,0.32,0.16796084193024716
0.452964824120603,0.32,0.16796084193024716
0.4592964824120603,0.32,0.16796084193024716
0.46562814070351755,0.32,0.16796084193024716
0.47195979899497487,0.32,0.16796084193024716
0.47829145728643213,0.32,0.16796084193024716
0.4846231155778894,0.32,0.16796084193024716
0.4909547738693467,0.32,0.16796084193024716
0.497286432160804,0.32,0.16796084193024716
0.5036180904522612,0.32,0.16727176158118656
0.5099497487437186,0.32,0.16692722140665628
0.5162814070351758,0.32,0.16623814105759568
0.5226130653266331,0.32,0.16623814105759568
0.5289447236180904,0.32,0.16623814105759568
0.5352763819095476,0.32,0.1658936008830654
0.541608040201005,0.32,0.1655490607085351
0.5479396984924623,0.32,0.1652045205340048
0.5542713567839196,0.32,0.1645154401849442
0.5606030150753768,0.32,0.16382635983588362
0.5669346733668341,0.32,0.16313727948682305
0.5732663316582913,0.32,0.16279273931229274
0.5795979899497488,0.32,0.16279273931229274
0.585929648241206,0.32,0.16244819913776248
0.5922613065326632,0.32,0.1617591187887019
0.5985929648241206,0.32,0.1610700384396413
0.6049246231155778,0.32,0.1610700384396413
0.6112562814070351,0.32,0.160725498265111
0.6175879396984925,0.32,0.160725498265111
0.6239195979899497,0.32,0.160725498265111
0.630251256281407,0.32,0.160725498265111
0.6365829145728643,0.32,0.1603809580905807
0.6429145728643215,0.32,0.1603809580905807
0.6492462311557788,0.32,0.1603809580905807
0.6555778894472362,0.32,0.16003641791605042
0.6619095477386934,0.32,0.16003641791605042
0.6682412060301507,0.32,0.16003641791605042
0.674572864321608,0.32,0.1596918777415201
0.6809045226130652,0.32,0.1596918777415201
0.6872361809045225,0.32,0.15900279739245954
0.6935678391959799,0.32,0.15900279739245954
0.6998994974874371,0.32,0.15865825721792923
