true I(max) d I(450),predicted I(max) d I(450)
1.579252245613847,1.6858317154589897
1.52841573693054,1.5432556093007486
1.528510147673816,1.7381052343952839
1.522668936567246,1.744293476357009
1.491365220051978,1.6105082886375306
1.614433928153909,1.5133117328338643
1.700714052087046,1.7277519183748904
1.820612901300486,1.6393913908825386
1.686909360744361,1.5264033875873355
1.686295402001202,1.4537317492863535
1.79948696812979,1.680432095720884
1.762233095722662,1.5856701153374588
1.763650906873567,1.6216079768881873
1.794346745694162,1.6282871919811364
1.713686212244009,1.7572775353381338
1.710282465749797,1.7311322555752895
1.638892646281142,1.6865305151775978
1.362303362825165,1.4108187135059556
1.492992736937695,1.5426974848372799
1.356299051363254,1.3885698067174972
1.472938531063888,1.4354180559574772
1.388328142148536,1.4996664369434165
1.371003419519695,1.5971856742418666
1.628472333910558,1.625525491131647
1.518853129284761,1.524874206370079
1.616941622207827,1.4787257499348365
1.593066211432122,1.4390036476760433
1.452021376722172,1.4094220384553817
1.495757855537469,1.4827345288920162
1.470419891873661,1.4887038754322628
1.511154017962912,1.5422617984094997
1.381852036751447,1.4164102893352395
1.448903982848319,1.4401914488758767
1.429527597925582,1.3624699696319689
1.386984171588115,1.3862855316596183
1.379327925971984,1.396863740472142
1.319376332810685,1.3890680983328552
1.403770693266247,1.5281653307941432
1.409202841705632,1.4799816665041894
1.35877352090755,1.3541369723603272
1.336472168323071,1.3647199950508493
1.409302436148689,1.4029087103630116
1.380173960549558,1.3668374316677958
1.419994722352833,1.4161505414056035
1.379557005669413,1.3904406902397257
