true I(max) - I(450),predicted I(max) - I(450)
0.05540227351832805,0.058801469609010795
0.06460660610004071,0.055568261865065374
0.05611221354587172,0.06238581958081733
0.055622887003298,0.05729303027549254
0.0547945832994238,0.06001229186862837
0.06078653297460446,0.05591133025347493
0.06154130021848644,0.0617465352198989
0.05344217889648349,0.055853817348717236
0.06920249811290935,0.06929123176206022
0.05137276837911785,0.052683241026839224
0.05800011260725857,0.05927689662172263
0.05543082646176074,0.05719741098358631
0.06355230323113398,0.06000424474273279
0.05660685983827801,0.056883007851268284
0.05196512457627185,0.052686702187402054
0.0613140309761421,0.05817594663208682
0.06524029765435248,0.06982278088029141
0.04195346580524624,0.04908870264552703
0.06636690713225168,0.06587164892046654
0.04690138693379287,0.05003029002478545
0.06731547150940051,0.06460726922716065
0.04758211013427258,0.05098298074740766
0.04855407818243287,0.05422306788554465
0.07685516974641839,0.06524450423611175
0.05056898938998616,0.051832942408593284
0.05882806951440611,0.050817967772005423
0.05495633770638896,0.047514646997020384
0.04863061763783147,0.05039586715819949
0.05110436932670505,0.051191641085135874
0.04966784367274621,0.04520914260186269
0.05406687780117311,0.05751729337662592
0.04964956181725097,0.050707492439311254
0.07265013239852888,0.06729962898516491
0.06231055835260541,0.055166994548637806
0.0629499586305523,0.06403303787227718
0.05988406643371152,0.061984239590522607
0.04885794265397375,0.05796477386102269
0.05718992236470294,0.05877442386643232
0.06468640142377619,0.06782473946183223
0.05318853724405911,0.05263214583931762
0.04946995034023893,0.051612835246859265
0.06001597019539837,0.0589807496518181
0.05170672954289526,0.04997005235713691
0.0680806346918163,0.06906645345989015
0.0552286488304978,0.05733519450667316
