true I(max),predicted I(max)
0.2914642952803381,0.2573774745774605
0.2796769295758261,0.23738850634119296
0.2218853732897545,0.20273561864122547
0.2174301434722715,0.1779291234552835
0.2536203855895435,0.2099422213635899
0.2666437903805969,0.2202412415254844
0.2930273264887162,0.2924324064382066
0.257351027266236,0.20108958365811377
0.240308159684626,0.24318093791691311
0.2789480614813428,0.2613742846392815
0.262235235876513,0.25979714459135905
0.2418197888414851,0.21097914442776422
0.3034084466048147,0.28762275767988404
0.2290793524908309,0.23689542947685055
0.1940269085450173,0.2483727709994727
0.1741866538283856,0.18451137956541558
0.191599412929388,0.160374794758653
0.1596377482701545,0.156491675723352
0.186344129660138,0.18952682964981674
0.1826409922401896,0.19361067959537817
0.1731701599689496,0.19029630183870727
0.1898981103168601,0.24978519164642451
0.1827393712244224,0.17335923211039422
0.003937919835402655,0.2640344100731763
0.2003354252976523,0.2596558215392682
0.2107776540571131,0.2133297562985717
0.1604415652285484,0.16563726054635836
0.1659849652022194,0.18164568570973805
0.1497575405704615,0.1572277427338479
0.2457957542239154,0.22854072346801257
0.2126846000497848,0.26264448628483644
0.1428379602075075,0.15394172780635412
0.1679217448484646,0.18102723650930866
