true I(max),predicted I(max)
0.2914642952803381,0.27895384753383967
0.2796769295758261,0.2727959259309697
0.2218853732897545,0.2393200930700881
0.2174301434722715,0.23899073753190886
0.2536203855895435,0.24091281134736967
0.2666437903805969,0.2756313161664644
0.2930273264887162,0.2974363709425764
0.257351027266236,0.26510079630416755
0.2389907375319091,0.21887809316295342
0.240308159684626,0.2536203855895435
0.2789480614813428,0.2862030967587981
0.262235235876513,0.2914642952803383
0.2418197888414851,0.24012281738525157
0.3034084466048147,0.2930273264887161
0.2290793524908309,0.2418197888414852
