true I(max),predicted I(max)
0.1845988336123466,0.19440892570468377
0.1991440368922492,0.20531965129948393
0.148032002593155,0.15332356127701344
0.1541824229844803,0.166166350987687
0.1476210969643505,0.15749632505522598
0.1562153915936028,0.1658355508360126
0.1541876967130173,0.15793313725237473
0.1552497812794266,0.15291763250651186
0.1598410200384666,0.15608569871603445
0.1577499780929103,0.16708821399213475
0.1584087017760504,0.16150925478869743
0.2009873632965769,0.2023352429096375
0.1785362783384742,0.18744857766983497
0.2096499760759295,0.21076036119181354
0.1701127870793195,0.1576544599612639
0.1794263980259843,0.17200997905782972
0.1796725996400625,0.17153398666702005
0.1988295294943661,0.18719686690803253
0.22276546351961,0.21647285161305102
0.2014395483819878,0.20631482300725956
0.196495336085485,0.2014807131932544
0.2066458577673262,0.2010669162067084
0.1877148071822762,0.17962836796634435
0.2301794208632827,0.22959144795688893
0.2007368281172766,0.20293568030436146
0.2344890448928223,0.22722029301494612
0.2073782062838123,0.20843391542305595
0.2256180036108331,0.2277945966596227
0.2177529243098235,0.22016149335351548
0.2018371638254278,0.19738756855114728
