true I(max) d I(450),predicted I(max) d I(450)
1.680890156013379,1.616843534448338
1.53057417411746,1.6136347044908317
1.616356075296904,1.6609011270011824
1.600105115676334,1.6308438014769173
1.610918551598716,1.6744069457062818
1.621122788862171,1.5661754796880103
1.63426823624166,1.6561654048949657
1.486413108030208,1.6052526970826997
1.555302040435335,1.5290186529982006
1.597320464429536,1.5346662845516983
1.639588500278702,1.6141459436071766
1.633412940757681,1.5870804986652043
1.709537305711829,1.6208457142520314
1.658026510005891,1.633083293240043
1.60540086934827,1.5942405981117864
