true weight50,predicted weight50
54.27300000000002,52.06255000000008
49.10399999999998,52.928075000000014
50.83000000000004,52.01635000000001
54.91100000000006,56.300324999999965
52.86799999999999,54.38880000000004
51.17900000000003,52.44357500000001
51.84900000000005,53.883149999999986
52.86099999999999,56.571924999999986
62.36100000000005,52.822525
54.25,55.714275
59.02199999999993,57.50290000000003
60.41999999999996,55.19452499999998
52.21299999999997,52.150925000000015
52.221,51.18405
53.916,53.9215
