true height75,predicted height75
0.1650933790246577,0.16257708003657084
0.1498378067147451,0.1489136659638591
0.1545917545974068,0.14816779388803097
0.1778953478455951,0.16555214080189534
0.1767509609633339,0.16515880892193982
0.1382357913877869,0.14880812058642642
0.1647594273613209,0.1592643021963382
0.1320102515839774,0.14770347865028016
0.1271615043449083,0.1357433602983674
0.1358676241065605,0.1370088786691372
0.1678504834237739,0.16045082511233585
0.1545625677040513,0.16324168515737833
0.1555260808121881,0.15647565989289208
0.1442362808543674,0.15193968443404907
0.1483993090214433,0.15273329601665403
