v AA,v TC,I(450)
1.68,0.74,0.1083902262624481
1.6877386934673366,0.74,0.1083902262624481
1.6954773869346733,0.74,0.1083902262624481
1.70321608040201,0.74,0.1083902262624481
1.7109547738693467,0.74,0.1083902262624481
1.7186934673366834,0.74,0.1083902262624481
1.72643216080402,0.74,0.1083902262624481
1.7341708542713568,0.74,0.1083902262624481
1.7419095477386934,0.74,0.1083902262624481
1.7496482412060301,0.74,0.1083902262624481
1.7573869346733668,0.74,0.1083902262624481
1.7651256281407035,0.74,0.1083902262624481
1.7728643216080402,0.74,0.1083902262624481
1.7806030150753769,0.74,0.1083902262624481
1.7883417085427136,0.74,0.1083902262624481
1.7960804020100503,0.74,0.1083902262624481
1.803819095477387,0.74,0.1083902262624481
1.8115577889447236,0.74,0.1083902262624481
1.8192964824120603,0.74,0.1083902262624481
1.827035175879397,0.74,0.1083902262624481
1.8347738693467337,0.74,0.1083902262624481
1.8425125628140704,0.74,0.1083902262624481
1.850251256281407,0.74,0.1083902262624481
1.8579899497487438,0.74,0.1083902262624481
1.8657286432160805,0.74,0.1083902262624481
1.8734673366834171,0.74,0.1083902262624481
1.8812060301507538,0.74,0.1083902262624481
1.8889447236180905,0.74,0.1083902262624481
1.896683417085427,0.74,0.1083902262624481
1.9044221105527637,0.74,0.1083902262624481
1.9121608040201004,0.74,0.1083902262624481
1.919899497487437,0.74,0.1083902262624481
1.9276381909547737,0.74,0.1083902262624481
1.9353768844221104,0.74,0.1086692257703082
1.943115577889447,0.74,0.1086692257703082
1.9508542713567838,0.74,0.1089482252781683
1.9585929648241205,0.74,0.10922722478602839
1.9663316582914572,0.74,0.10922722478602839
1.9740703517587939,0.74,0.1095062242938885
1.9818090452261306,0.74,0.1097852238017486
1.9895477386934672,0.74,0.1097852238017486
1.997286432160804,0.74,0.1097852238017486
2.0050251256281406,0.74,0.1097852238017486
2.0127638190954773,0.74,0.1097852238017486
2.020502512562814,0.74,0.1100642233096087
