true I(450),predicted I(450)
0.08177169411044106,0.09287207386728853
0.07319858227112065,0.11177219031311973
0.07007772989707135,0.07354540441521314
0.0672384626897666,0.07523490051781971
0.08133348021783687,0.08184743540432816
0.06875179039041694,0.07068203339031452
0.07074917822289715,0.06793210431004447
0.08297065644894232,0.07522847481421431
0.09925792756188925,0.09111051668737391
0.08426101765796658,0.08096045211460137
0.08846140096177064,0.09428367406501027
0.07855878195445862,0.0930222056253979
0.06214421322384804,0.0707491782228971
0.098144179367091,0.13431957940965836
0.1297232377073497,0.10222877531561707
0.1383334348809081,0.11322715753390518
0.156184536342617,0.13835407363966373
0.1456856921508476,0.14821498405591954
0.1434094844761688,0.14581482451587946
0.1435214736202355,0.14240866373689345
0.1332881602093714,0.13183263160079883
0.1607487948601267,0.15728544193103994
0.1430410306859172,0.14389540894547162
0.1584309535671303,0.15902037130409535
0.1421366860813635,0.1496583336101815
0.1603575915377463,0.15782044375697915
0.1569046790417525,0.1539531116622437
0.1502029538504162,0.1418199102548899
