true I(650),predicted I(650)
0.1193489604275832,0.12944140528561549
0.1161053744921266,0.11130244209674305
0.110187497654933,0.10276051548824808
0.1118059013149604,0.1047579757438811
0.08905878693895646,0.12417561206255227
0.1221249400197477,0.1131706268384349
0.1182073780508262,0.13067989400813743
0.1027605154882481,0.11018749765493305
0.1241444858534522,0.10624127220011101
0.111036561652077,0.1089814998418018
0.1436223071458666,0.10798576159547028
0.1395898921488486,0.12674507199292942
0.09415210160053879,0.10602556797781988
0.1027683433526756,0.13187017745636812
0.09597431102847945,0.10803361052324505
0.1237262076116319,0.11890299538711147
0.1095980104226282,0.12721187617719326
0.09414739893981229,0.10183878219180711
0.09361852006887593,0.11588819677073062
0.1267450719929293,0.12251280403434213
0.1151998398371786,0.10347635085041958
0.1219315193934516,0.09229040457042392
0.1003538669670588,0.10429505431513045
0.1251373660635954,0.09452760598391899
0.1111508204041039,0.1064368571519819
0.1016320303335684,0.121018701378181
0.1346386296538908,0.10921848462149013
0.1033296885603806,0.13176781270190815
0.1141767285554949,0.1100541552921048
0.1042322500749185,0.11148839272258874
0.1686538513835332,0.1106007586585526
0.1055245532821857,0.125283943531549
0.09993729536249193,0.12042975413918629
0.1094944358948907,0.10054442853439745
