true I(max) - I(450),predicted I(max) - I(450)
0.0629499586305523,0.0633947345740363
0.07265013239852888,0.06815395688140083
0.0680806346918163,0.06747370726493963
0.05988406643371152,0.0672925890603293
0.0736625041529415,0.0633934502050428
0.06920249811290935,0.07197777653309098
0.06468640142377619,0.07009790116723127
0.05318853724405911,0.05195317759474573
0.07410492442951966,0.06676837086456648
0.04946995034023893,0.050713678454224295
0.06231055835260541,0.05835637566213765
0.06823776203044579,0.0611861553605982
0.06524029765435248,0.07501291472263914
0.06731547150940051,0.0669150303560668
0.07982013915772462,0.06876827992179937
0.07685516974641839,0.06950560685428106
0.04885794265397375,0.05541016086953683
0.06763290509648912,0.07462659422467052
0.06636690713225168,0.06904508453990796
0.06001597019539837,0.06375254176585579
0.0552286488304978,0.05623431088334607
0.05611221354587172,0.07334495618021578
0.06441861607479975,0.06461604286711845
0.04690138693379287,0.048641184881925495
0.05718992236470294,0.060525538793969005
0.07687486814800111,0.0668433335454005
0.06355230323113398,0.06645032973126433
0.06992201475484654,0.06995351321353685
0.05170672954289526,0.051628867707050344
0.0714150642211185,0.06604615682853975
0.06334645453552296,0.054634961874535516
0.081610219074408,0.05659155421969401
0.06154130021848644,0.07155092896948924
0.04195346580524624,0.04954818054026158
0.06765707265626378,0.060742675077611975
0.05137276837911785,0.05756952154801191
0.0613140309761421,0.0628165301431893
0.04863061763783147,0.05180741327485609
0.04964956181725097,0.05188608721742177
0.05627928784811256,0.05032612169223353
0.05800011260725857,0.06053729012822203
0.05543082646176074,0.06991600131828833
0.04966784367274621,0.04914650372727208
0.04855407818243287,0.057585390260506075
0.06273267284333851,0.06402380261120476
0.05660685983827801,0.05631210982029368
0.05196512457627185,0.05482828939940891
0.05495633770638896,0.04953038995021332
0.0509139017944175,0.048849816731211776
0.07535898786332212,0.05560641906706241
0.05095348892816169,0.06684804142767638
0.04758211013427258,0.04952102005600375
0.06705033155538505,0.053181616546333764
0.05540227351832805,0.06659129181601704
0.05344217889648349,0.056002719100513555
0.05056898938998616,0.051916438049032024
0.05882806951440611,0.05096719563819987
0.06777759376880137,0.06349282963942657
0.06260631391581283,0.05917404156512891
0.055622887003298,0.061065780209968445
0.047696090643431,0.049455964674139624
0.05945512207165712,0.05965767751883107
0.06677986032718046,0.06172428075523878
0.05110436932670505,0.05255560792050591
0.05406687780117311,0.05984869187581275
0.0547945832994238,0.06491637651840938
0.06734727826239012,0.06558222926882958
0.05676325217967751,0.05649221896982344
0.06460660610004071,0.06386004570236278
0.06839970025918646,0.06482429133112548
0.06078653297460446,0.055053156361924205
