v AA,v TC,I(max) d I(650)
1.16,0.9000000000000001,7.39256270662414
1.1684422110552763,0.9000000000000001,7.39256270662414
1.1768844221105528,0.9000000000000001,7.39256270662414
1.185326633165829,0.9000000000000001,7.39256270662414
1.1937688442211054,0.9000000000000001,7.39256270662414
1.2022110552763818,0.9000000000000001,7.39256270662414
1.2106532663316583,0.9000000000000001,7.39256270662414
1.2190954773869347,0.9000000000000001,7.39256270662414
1.227537688442211,0.9000000000000001,7.39256270662414
1.2359798994974873,0.9000000000000001,7.39256270662414
1.2444221105527637,0.9000000000000001,7.39256270662414
1.2528643216080402,0.9000000000000001,7.39256270662414
1.2613065326633166,0.9000000000000001,7.39256270662414
1.2697487437185928,0.9000000000000001,7.39256270662414
1.2781909547738692,0.9000000000000001,7.39256270662414
1.2866331658291457,0.9000000000000001,7.39256270662414
1.295075376884422,0.9000000000000001,7.39256270662414
1.3035175879396985,0.9000000000000001,7.39256270662414
1.311959798994975,0.9000000000000001,7.39256270662414
1.3204020100502512,0.9000000000000001,7.39256270662414
1.3288442211055276,0.9000000000000001,7.39256270662414
1.337286432160804,0.9000000000000001,7.39256270662414
1.3457286432160804,0.9000000000000001,7.39256270662414
1.3541708542713566,0.9000000000000001,7.39256270662414
1.362613065326633,0.9000000000000001,7.39256270662414
1.3710552763819095,0.9000000000000001,7.39256270662414
1.379497487437186,0.9000000000000001,7.39256270662414
1.3879396984924623,0.9000000000000001,7.39256270662414
1.3963819095477388,0.9000000000000001,7.39256270662414
1.404824120603015,0.9000000000000001,7.39256270662414
1.4132663316582914,0.9000000000000001,7.39256270662414
1.4217085427135678,0.9000000000000001,7.36133915942889
1.4301507537688443,0.9000000000000001,7.352828743715167
1.4385929648241205,0.9000000000000001,7.290381649324668
1.447035175879397,0.9000000000000001,7.373658771251256
1.4554773869346733,0.9000000000000001,7.333924808342284
1.4639195979899498,0.9000000000000001,7.333924808342284
1.4723618090452262,0.9000000000000001,7.333924808342284
1.4808040201005026,0.9000000000000001,7.302701261147035
1.489246231155779,0.9000000000000001,7.262967298238062
1.4976884422110552,0.9000000000000001,7.262967298238062
1.5061306532663317,0.9000000000000001,7.262967298238062
1.514572864321608,0.9000000000000001,7.262967298238062
1.5230150753768843,0.9000000000000001,7.262967298238062
1.5314572864321607,0.9000000000000001,7.200520203847563
1.5398994974874372,0.9000000000000001,7.200520203847563
1.5483417085427136,0.9000000000000001,7.169296656652312
1.55678391959799,0.9000000000000001,7.08982873083437
1.5652261306532664,0.9000000000000001,7.01887122073015
1.5736683417085429,0.9000000000000001,7.010360805016427
1.582110552763819,0.9000000000000001,7.010360805016427
1.5905527638190955,0.9000000000000001,7.010360805016427
1.598994974874372,0.9000000000000001,6.993339973588983
1.6074371859296483,0.9000000000000001,7.145304703448784
1.6158793969849246,0.9000000000000001,7.145304703448784
1.624321608040201,0.9000000000000001,7.145304703448784
1.6327638190954774,0.9000000000000001,7.168017834930312
1.6412060301507538,0.9000000000000001,7.319982564790112
1.6496482412060303,0.9000000000000001,7.34269569627164
1.6580904522613067,0.9000000000000001,7.488419912588728
1.6665326633165831,0.9000000000000001,7.488419912588728
1.6749748743718593,0.9000000000000001,7.511133044070256
1.6834170854271358,0.9000000000000001,7.511133044070256
1.691859296482412,0.9000000000000001,7.685810905411584
1.7003015075376884,0.9000000000000001,7.815062503789856
1.7087437185929648,0.9000000000000001,7.815062503789856
1.7171859296482412,0.9000000000000001,7.815062503789856
1.7256281407035177,0.9000000000000001,7.8377756352713845
1.734070351758794,0.9000000000000001,7.967027233649657
1.7425125628140705,0.9000000000000001,7.989740365131185
1.750954773869347,0.9000000000000001,8.012453496612713
1.7593969849246232,0.9000000000000001,8.035166628094242
1.7678391959798996,0.9000000000000001,8.035166628094242
1.7762814070351758,0.9000000000000001,8.05787975957577
1.7847236180904522,0.9000000000000001,8.080592891057297
1.7931658291457286,0.9000000000000001,8.103306022538824
1.801608040201005,0.9000000000000001,8.226317107374385
1.8100502512562815,0.9000000000000001,8.226317107374385
1.818492462311558,0.9000000000000001,8.433153527625162
1.8269346733668343,0.9000000000000001,8.514503048799332
1.8353768844221108,0.9000000000000001,8.890279024941162
1.843819095477387,0.9000000000000001,9.078167013012076
1.8522613065326634,0.9000000000000001,9.240866055360417
1.8607035175879398,0.9000000000000001,9.240866055360417
1.869145728643216,0.9000000000000001,9.484914618882925
1.8775879396984925,0.9000000000000001,9.67280260695384
1.886030150753769,0.9000000000000001,9.91685117047635
1.8944723618090453,0.9000000000000001,10.367736154249636
1.9029145728643218,0.9000000000000001,10.367736154249636
1.9113567839195982,0.9000000000000001,10.367736154249636
1.9197989949748746,0.9000000000000001,10.418114045694784
1.9282412060301508,0.9000000000000001,10.650139411668134
1.9366834170854272,0.9000000000000001,10.700517303113283
1.9451256281407037,0.9000000000000001,10.832244715732601
1.9535678391959799,0.9000000000000001,10.9330004986229
1.9620100502512563,0.9000000000000001,10.983378390068047
1.9704522613065327,0.9000000000000001,10.983378390068047
1.9788944723618092,0.9000000000000001,11.033756281513195
1.9873366834170856,0.9000000000000001,11.05894522723577
1.995778894472362,0.9000000000000001,11.05894522723577
2.0042211055276384,0.9000000000000001,11.190672639855087
2.012663316582915,0.9000000000000001,11.200540699352366
2.0211055276381913,0.9000000000000001,11.120508918464813
2.0295477386934673,0.9000000000000001,10.960445356689707
2.0379899497487437,0.9000000000000001,10.970313416186986
2.04643216080402,0.9000000000000001,10.970313416186986
2.0548743718592966,0.9000000000000001,10.890281635299432
2.063316582914573,0.9000000000000001,10.815183884160518
2.0717587939698494,0.9000000000000001,10.735152103272965
2.080201005025126,0.9000000000000001,10.648879808842699
2.0886432160804023,0.9000000000000001,10.333686715041123
2.0970854271356787,0.9000000000000001,10.013559591490912
2.1055276381909547,0.9000000000000001,9.938461840351996
2.1139698492462315,0.9000000000000001,10.171010185677874
2.1224120603015075,0.9000000000000001,10.339635323156186
2.130854271356784,0.9000000000000001,10.338328839362113
2.1392964824120604,0.9000000000000001,10.423294649998306
2.147738693467337,0.9000000000000001,10.417054136455594
2.1561809045226132,0.9000000000000001,10.426922195952871
2.1646231155778897,0.9000000000000001,10.426922195952871
2.173065326633166,0.9000000000000001,10.681819627861447
2.181507537688442,0.9000000000000001,10.839270222048409
2.189949748743719,0.9000000000000001,10.913061489393248
2.198391959798995,0.9000000000000001,11.230575645355316
2.206834170854272,0.9000000000000001,11.208226558772614
2.215276381909548,0.9000000000000001,11.185877472189912
2.223718592964824,0.9000000000000001,11.16352838560721
2.2321608040201006,0.9000000000000001,11.141179299024506
2.240603015075377,0.9000000000000001,11.118830212441804
2.2490452261306535,0.9000000000000001,11.096481125859103
2.25748743718593,0.9000000000000001,11.096481125859103
2.2659296482412064,0.9000000000000001,11.06295749598505
2.2743718592964823,0.9000000000000001,11.0517829526937
2.282814070351759,0.9000000000000001,11.040608409402349
2.291256281407035,0.9000000000000001,10.995910236236943
2.299698492462312,0.9000000000000001,10.984735692945593
2.308140703517588,0.9000000000000001,10.944919032925997
