true I(max),predicted I(max)
0.1533518110929726,0.15830462943704196
0.1262279520643319,0.13644031293021333
0.1305467768048452,0.1338945783059218
0.1281524476729305,0.13695578984384474
0.1467739725293752,0.14746090885914595
0.1278690134822897,0.12673360098453507
0.1247774105427899,0.12641906241637524
0.1476374782421774,0.13425770119970704
0.1673549456067156,0.16162926019441484
0.1493678537679528,0.14715835421357074
0.1551057044087813,0.14752136097033933
0.1408237543294718,0.14916779473188788
0.1185668909401154,0.1247774105427899
0.1699472281569415,0.15904623590648598
