true I(max) - I(650),predicted I(max) - I(650)
0.1604025181641602,0.16466758925109368
0.1544370960711982,0.14992249539395033
0.1569388755937516,0.15064277497331463
0.1669346490707778,0.1565644623878344
0.1700303725191179,0.16249253903321695
0.1426084428443669,0.1531471765565801
0.1666148143464897,0.16036347980422488
0.1271093439561886,0.13039084438191842
0.1055838109114308,0.1310466019870979
0.1336813543204622,0.12464967814354011
0.1520835794711833,0.14646165033473604
0.138301962184517,0.14899182145346793
0.158691757613446,0.16132147196917107
0.1459886164075344,0.1580856553541643
0.1449313683847768,0.14831506233320596
