true I(max),predicted I(max)
0.1836961569182094,0.17284241977012696
0.1640552630050837,0.1279722293957632
0.1708821385452552,0.14512037548627071
0.1963005382378458,0.1941070461630603
0.1952637270478537,0.15470352950647434
0.1528794901798751,0.13789600563576995
0.1824631591554943,0.14660139267977418
0.1437722412958881,0.1927103031648558
0.1396243022303201,0.14609605985053553
0.1498795462900039,0.16630168091079262
0.1859885966754141,0.2121220898529891
0.1711554436010248,0.1976483316422329
0.1735320433106226,0.13998428285082
0.1601234641484519,0.1638871560196747
0.1638459976508935,0.16427198078058175
0.1466559183725644,0.1854086712011545
0.1248453945577417,0.17010187359413959
0.1272732018280926,0.1482341264225774
0.1229887335406214,0.1551504444386728
0.144766820596531,0.15142190441062692
0.1244306951612655,0.160411708011402
0.1435057337960175,0.13623618298827547
0.163180443846077,0.18203083192235375
0.1440345933518777,0.15883951335240606
0.1514567361720056,0.16975702150750324
0.115839384412927,0.16569832817344052
0.1643548644963335,0.20675750001864732
0.1792523479850066,0.13762114591942282
0.1946122641485046,0.16280502832249893
0.219827689096933,0.18553602085203375
0.1953910384514508,0.18837391159522796
0.1920660883507435,0.198355958822576
0.2013797785042725,0.19268789256059887
0.1845839151480241,0.1686357736891863
0.228439437198574,0.2223369609303884
0.1962246337173515,0.19367124768568214
0.2303707937765503,0.2205681401080389
0.2033621117999747,0.19031210366311618
0.2226067089196891,0.2264449343756357
0.2107414967719774,0.20936202648180888
0.1982141101330166,0.18222944200312619
