true I(max) - I(450),predicted I(max) - I(450)
0.074411111574207,0.06468802055222833
0.0568698251613548,0.05373507073051993
0.06516153579139335,0.06304193438325385
0.07362076156900281,0.06332622681605542
0.07405106433807919,0.06466783996708779
0.05857479516835304,0.05722946335755423
0.07081492717669359,0.060983943623055405
0.04704795884764271,0.05002031609366364
0.04985119154164723,0.049887852197173545
0.05604768873377361,0.051122037920019944
0.0725524530065611,0.06110078483014074
0.06637150358789375,0.05638834393593932
0.07202384999373786,0.05739960372699889
0.06354873317633794,0.06616871325119983
0.06178675451780077,0.05499687977816388
0.06488422426212333,0.07002708054360188
0.05164681228662102,0.05894896694707872
0.05719547193102124,0.06457637017580013
0.05575027085085479,0.06594550312880111
0.06343334037869416,0.06331497399219267
0.05567890477084854,0.06098909407481169
0.06053507734707518,0.06162927886841777
0.06392251628418774,0.06942140047799636
0.05977357569391116,0.06572656834405254
0.06299533521023497,0.06830009397074314
0.05369517118907892,0.05846623272750787
0.0662106851292425,0.06951203387328236
0.04952911027765688,0.05428639722751862
0.05627882926759648,0.05657294699796148
0.06364315275431598,0.06859903014228855
0.04970534630060314,0.050471700379290795
0.04865660387457468,0.04991737402851421
0.05785830488403701,0.06441307744147426
0.05129575493865277,0.05218297283401903
0.06769064233844732,0.0668863453579082
0.05318360303143424,0.054166658435298956
0.07193984020941996,0.06711877989920406
0.06122542571861125,0.05577413835755533
0.06224911738194275,0.05881514891200351
0.05383681773022486,0.06505733687066842
0.04801115628260041,0.053436436490723306
