v АК,v ЦН,height50
0.32,0.32,0.2048168110364203
0.32633165829145727,0.32,0.2048168110364203
0.3326633165829146,0.32,0.2048168110364203
0.33899497487437186,0.32,0.2048168110364203
0.3453266331658291,0.32,0.2048168110364203
0.35165829145728644,0.32,0.2048168110364203
0.3579899497487437,0.32,0.2048168110364203
0.364321608040201,0.32,0.2048168110364203
0.3706532663316583,0.32,0.2048168110364203
0.37698492462311556,0.32,0.2048168110364203
0.3833165829145728,0.32,0.2048168110364203
0.38964824120603014,0.32,0.2048168110364203
0.3959798994974874,0.32,0.2048168110364203
0.40231155778894473,0.32,0.2048168110364203
0.408643216080402,0.32,0.2048168110364203
0.4149748743718593,0.32,0.2048168110364203
0.4213065326633166,0.32,0.2048168110364203
0.42763819095477384,0.32,0.2048168110364203
0.43396984924623117,0.32,0.2048168110364203
0.44030150753768843,0.32,0.2048168110364203
0.4466331658291457,0.32,0.2048168110364203
0.452964824120603,0.32,0.2048168110364203
0.4592964824120603,0.32,0.2048168110364203
0.46562814070351755,0.32,0.2048168110364203
0.47195979899497487,0.32,0.2048168110364203
0.47829145728643213,0.32,0.2048168110364203
0.4846231155778894,0.32,0.2048168110364203
0.4909547738693467,0.32,0.2048168110364203
0.497286432160804,0.32,0.2048168110364203
0.5036180904522612,0.32,0.2048168110364203
0.5099497487437186,0.32,0.20525588611385898
0.5162814070351758,0.32,0.20525588611385898
0.5226130653266331,0.32,0.2054754236525783
0.5289447236180904,0.32,0.2054754236525783
0.5352763819095476,0.32,0.2054754236525783
0.541608040201005,0.32,0.2054754236525783
0.5479396984924623,0.32,0.20569496119129763
0.5542713567839196,0.32,0.20569496119129763
0.5606030150753768,0.32,0.20591449873001694
0.5669346733668341,0.32,0.20613403626873628
0.5732663316582913,0.32,0.20657311134617493
0.5795979899497488,0.32,0.20657311134617493
0.585929648241206,0.32,0.20679264888489426
0.5922613065326632,0.32,0.207231723962333
0.5985929648241206,0.32,0.207231723962333
0.6049246231155778,0.32,0.207231723962333
0.6112562814070351,0.32,0.207231723962333
0.6175879396984925,0.32,0.207231723962333
0.6239195979899497,0.32,0.20745126150105234
0.630251256281407,0.32,0.20767079903977165
0.6365829145728643,0.32,0.20767079903977165
0.6429145728643215,0.32,0.2083294116559297
0.6492462311557788,0.32,0.20876848673336834
0.6555778894472362,0.32,0.20898802427208768
0.6619095477386934,0.32,0.20942709934952633
0.6682412060301507,0.32,0.20964663688824564
0.674572864321608,0.32,0.210524787043123
0.6809045226130652,0.32,0.21074432458184233
0.6872361809045225,0.32,0.21074432458184233
0.6935678391959799,0.32,0.2109638621205617
0.6998994974874371,0.32,0.21140293719800035
0.7062311557788944,0.32,0.2116224747367197
0.7125628140703517,0.32,0.2116224747367197
0.7188944723618089,0.32,0.21206154981415834
0.7252261306532662,0.32,0.21206154981415834
0.7315577889447236,0.32,0.21228108735287768
0.7378894472361808,0.32,0.21228108735287768
0.7442211055276381,0.32,0.21228108735287768
0.7505527638190954,0.32,0.21228108735287768
0.7568844221105526,0.32,0.21272016243031638
0.7632160804020099,0.32,0.21272016243031638
0.7695477386934673,0.32,0.21272016243031638
0.7758793969849245,0.32,0.21272016243031638
0.7822110552763818,0.32,0.2129396999690357
0.7885427135678391,0.32,0.21337877504647434
0.7948743718592963,0.32,0.21359831258519368
0.8012060301507536,0.32,0.21359831258519368
0.807537688442211,0.32,0.21359831258519368
0.8138693467336682,0.32,0.21359831258519368
0.8202010050251256,0.32,0.21228195406796124
0.8265326633165828,0.32,0.20964923703349642
0.83286432160804,0.32,0.20964923703349642
0.8391959798994975,0.32,0.20964923703349642
0.8455276381909547,0.32,0.20964923703349642
0.8518592964824119,0.32,0.20833287851626398
0.8581909547738693,0.32,0.20570016148179912
0.8645226130653265,0.32,0.20570016148179912
0.8708542713567837,0.32,0.2030674444473343
0.8771859296482412,0.32,0.2004347274128694
0.8835175879396984,0.32,0.19780201037840456
0.8898492462311556,0.32,0.19780201037840456
0.896180904522613,0.32,0.19780201037840456
0.9025125628140702,0.32,0.19516929334393973
0.9088442211055274,0.32,0.1925365763094749
0.9151758793969849,0.32,0.18990385927501002
0.9215075376884421,0.32,0.1872711422405452
0.9278391959798993,0.32,0.1872711422405452
0.9341708542713567,0.32,0.18595478372331278
0.9405025125628139,0.32,0.18595478372331278
0.9468341708542711,0.32,0.18463842520608037
0.9531658291457286,0.32,0.18332206668884793
0.9594974874371858,0.32,0.18332206668884793
0.965829145728643,0.32,0.18200570817161552
0.9721608040201004,0.32,0.1806893496543831
0.9784924623115576,0.32,0.1806893496543831
0.9848241206030148,0.32,0.1806893496543831
0.9911557788944723,0.32,0.1806893496543831
0.9974874371859295,0.32,0.1806893496543831
1.0038190954773867,0.32,0.1793729911371507
1.0101507537688441,0.32,0.1793729911371507
1.0164824120603013,0.32,0.17805663261991828
1.0228140703517585,0.32,0.17805663261991828
1.029145728643216,0.32,0.17674027410268583
1.0354773869346732,0.32,0.17542391558545342
1.0418090452261304,0.32,0.17147484003375615
1.0481407035175878,0.32,0.1688421229992913
1.054472361809045,0.32,0.1688421229992913
1.0608040201005025,0.32,0.1675257644820589
1.0671356783919597,0.32,0.1675257644820589
1.0734673366834169,0.32,0.16620940596482647
1.0797989949748743,0.32,0.16489304744759403
1.0861306532663315,0.32,0.1622603304131292
1.0924623115577887,0.32,0.1622603304131292
1.0987939698492462,0.32,0.16094397189589676
1.1051256281407034,0.32,0.16094397189589676
1.1114572864321606,0.32,0.16388892076690414
1.117788944723618,0.32,0.1653613952024078
1.1241206030150752,0.32,0.1668338696379115
1.1304522613065324,0.32,0.16977881850891888
1.1367839195979899,0.32,0.16977881850891888
1.143115577889447,0.32,0.16977881850891888
1.1494472361809043,0.32,0.16977881850891888
1.1557788944723617,0.32,0.17125129294442254
1.162110552763819,0.32,0.1727237673799262
1.1684422110552761,0.32,0.1727237673799262
1.1747738693467336,0.32,0.1741962418154299
1.1811055276381908,0.32,0.17714119068643724
1.187437185929648,0.32,0.17714119068643724
1.1937688442211054,0.32,0.17861366512194093
1.2001005025125626,0.32,0.17861366512194093
1.2064321608040198,0.32,0.17861366512194093
1.2127638190954773,0.32,0.17861366512194093
1.2190954773869345,0.32,0.18008613955744462
1.2254271356783917,0.32,0.18155861399294831
1.231758793969849,0.32,0.18155861399294831
1.2380904522613063,0.32,0.18155861399294831
1.2444221105527635,0.32,0.18155861399294831
1.250753768844221,0.32,0.18155861399294831
1.2570854271356782,0.32,0.18155861399294831
1.2634170854271354,0.32,0.183031088428452
1.2697487437185928,0.32,0.183031088428452
1.27608040201005,0.32,0.18597603729945938
1.2824120603015072,0.32,0.18892098617046674
1.2887437185929647,0.32,0.1948108839124815
1.2950753768844219,0.32,0.19628335834798516
1.301407035175879,0.32,0.19628335834798516
1.3077386934673365,0.32,0.19775583278348882
1.3140703517587937,0.32,0.2007007816544962
1.3204020100502512,0.32,0.2021732560899999
1.3267336683417084,0.32,0.2021732560899999
1.3330653266331656,0.32,0.2021732560899999
1.339396984924623,0.32,0.20364573052550358
1.3457286432160802,0.32,0.20364573052550358
1.3520603015075374,0.32,0.20364573052550358
1.3583919597989949,0.32,0.20511820496100724
1.364723618090452,0.32,0.20659067939651096
1.3710552763819093,0.32,0.20806315383201465
1.3773869346733667,0.32,0.211008102703022
1.383718592964824,0.32,0.21395305157402938
1.3900502512562811,0.32,0.21689800044503676
1.3963819095477386,0.32,0.2198429493160441
1.4027135678391958,0.32,0.2198429493160441
1.409045226130653,0.32,0.2198429493160441
1.4153768844221104,0.32,0.2198429493160441
1.4217085427135676,0.32,0.2198429493160441
1.4280402010050248,0.32,0.2198429493160441
1.4343718592964823,0.32,0.2198429493160441
1.4407035175879395,0.32,0.2198429493160441
1.4470351758793967,0.32,0.2198429493160441
1.453366834170854,0.32,0.2198429493160441
1.4596984924623113,0.32,0.2198429493160441
1.4660301507537687,0.32,0.2198429493160441
1.472361809045226,0.32,0.2198429493160441
1.4786934673366832,0.32,0.2198429493160441
1.4850251256281406,0.32,0.2198429493160441
1.4913567839195978,0.32,0.2198429493160441
1.497688442211055,0.32,0.2198429493160441
1.5040201005025124,0.32,0.2198429493160441
1.5103517587939697,0.32,0.2198429493160441
1.5166834170854269,0.32,0.2198429493160441
1.5230150753768843,0.32,0.2198429493160441
1.5293467336683415,0.32,0.2198429493160441
1.5356783919597987,0.32,0.2198429493160441
1.5420100502512561,0.32,0.2198429493160441
1.5483417085427134,0.32,0.2198429493160441
1.5546733668341706,0.32,0.2198429493160441
