true I(max) - I(650),predicted I(max) - I(650)
0.1304317431200777,0.16691627393156855
0.1195406803327858,0.1706534944918774
0.1725819007845795,0.14896461989951787
0.1494736061170829,0.14896461989951787
0.1296287707725423,0.10654768439081368
0.1762566483463988,0.11911118421328884
0.1684563254466359,0.131057586512017
0.1189868012322745,0.1725438569512774
0.148964619899518,0.15871692398408155
0.1009155962555294,0.15510557838946065
0.1632044204080283,0.11860942612892296
0.164832674822948,0.12327865444020072
0.1182450982102503,0.12608719185314812
0.147734686356197,0.16753724206487952
0.121758595396111,0.11824509821025024
