true I(max) - I(650),predicted I(max) - I(650)
0.1313590069216113,0.15198653270656512
0.1182311410801256,0.14302011623481867
0.1228842478082872,0.12437300347314287
0.1164860360946137,0.12850753824565359
0.1337092299251992,0.12955993833018561
0.1142544404308532,0.11624933183235442
0.1134057964140975,0.11411042277624739
0.1347227539922165,0.12228606489744905
0.139758164755655,0.14899439352677993
0.1307737702018357,0.13034299560521073
0.1399391099131319,0.1436210965769466
0.1234094398787144,0.15573492111985893
0.1090543722060248,0.12338701065574471
0.1467089147372376,0.16913047759171035
0.1650316056743476,0.13380378606059756
0.1741202839996198,0.14887527438975623
0.1268947917198363,0.130606856220792
0.1383588320182156,0.1271312615155774
0.1228341531063386,0.12452493725348449
0.1326824951070791,0.1400969202167211
0.1274855945078786,0.1299867542626861
0.119094920815536,0.13181486476119142
0.1320650411128516,0.13017931228972393
0.1272459860122259,0.13166286747952338
0.1268268777667735,0.13389587607706335
0.1679851452787295,0.1639787154696268
0.141934413962936,0.15119987274319407
0.1653274825454373,0.156395522751297
0.1393449625604399,0.12946670751713754
0.1445401495998845,0.1272090470270395
0.1456380668068996,0.12984614407599923
0.158838152433375,0.15418774425092402
0.1727312009947923,0.1585840140234295
0.1512142349964321,0.1576820128644727
0.1501701437236423,0.14983787530637704
0.1608819914415765,0.15987364252286654
0.1436252257648821,0.15754243937767237
0.1717574231378368,0.1700446019364853
0.154876712564167,0.1554835840313811
0.1689260437855755,0.16714560789916103
0.1517829548150245,0.15755300372381453
0.1640196556964734,0.16578996197078139
0.1610858392485905,0.16242696683933866
0.1536071756289013,0.1560295058993271
