v AA,v TC,ang
0.6799999999999999,0.78,-0.0018946045662923555
0.6912562814070351,0.78,-0.0018946045662923555
0.7025125628140703,0.78,-0.0018946045662923555
0.7137688442211054,0.78,-0.0018946045662923555
0.7250251256281406,0.78,-0.0018946045662923555
0.7362814070351759,0.78,-0.0018946045662923555
0.747537688442211,0.78,-0.0018946045662923555
0.7587939698492462,0.78,-0.0018946045662923555
0.7700502512562813,0.78,-0.0018946045662923555
0.7813065326633165,0.78,-0.0018946045662923555
0.7925628140703517,0.78,-0.0018946045662923555
0.8038190954773868,0.78,-0.0018946045662923555
0.8150753768844221,0.78,-0.0018946045662923555
0.8263316582914573,0.78,-0.0018946045662923555
0.8375879396984924,0.78,-0.0018946045662923555
0.8488442211055276,0.78,-0.0018946045662923555
0.8601005025125628,0.78,-0.0018946045662923555
0.8713567839195979,0.78,-0.0018946045662923555
0.8826130653266331,0.78,-0.0018946045662923555
0.8938693467336682,0.78,-0.0018946045662923555
0.9051256281407034,0.78,-0.0018946045662923555
0.9163819095477386,0.78,-0.0018946045662923555
0.9276381909547738,0.78,-0.0018946045662923555
0.938894472361809,0.78,-0.0018946045662923555
0.9501507537688442,0.78,-0.0018946045662923555
0.9614070351758793,0.78,-0.0018946045662923555
0.9726633165829145,0.78,-0.0018946045662923555
0.9839195979899498,0.78,-0.0018946045662923555
0.9951758793969849,0.78,-0.0018946045662923555
1.00643216080402,0.78,-0.0018946045662923555
1.0176884422110553,0.78,-0.0018946045662923555
1.0289447236180904,0.78,-0.0018973490956397522
1.0402010050251256,0.78,-0.0018973490956397522
1.0514572864321607,0.78,-0.0018890928672717021
1.062713567839196,0.78,-0.001891104514934035
1.073969849246231,0.78,-0.001891104514934035
1.0852261306532662,0.78,-0.0018924767796077338
1.0964824120603014,0.78,-0.0018938490442814322
1.1077386934673368,0.78,-0.0018938490442814322
1.1189949748743717,0.78,-0.0018834876695546193
1.130251256281407,0.78,-0.0018841270525432538
1.141507537688442,0.78,-0.0018790726853359575
1.1527638190954774,0.78,-0.0018790726853359575
1.1640201005025126,0.78,-0.0018797120683245918
1.1752763819095478,0.78,-0.0018803514513132263
1.186532663316583,0.78,-0.0018803514513132263
1.197788944723618,0.78,-0.0018809908343018604
1.2090452261306532,0.78,-0.001862486004475047
1.2203015075376884,0.78,-0.001862486004475047
1.2315577889447236,0.78,-0.001853004520491991
1.2428140703517587,0.78,-0.0018435230365089349
1.2540703517587939,0.78,-0.0018365505203357352
1.265326633165829,0.78,-0.0018365505203357352
1.2765829145728644,0.78,-0.0018365505203357352
1.2878391959798994,0.78,-0.0018284798823581584
1.2990954773869348,0.78,-0.0018188171535257667
1.3103517587939697,0.78,-0.0018118446373525676
1.321608040201005,0.78,-0.00179092708883297
1.33286432160804,0.78,-0.0017744730886767146
1.3441206030150754,0.78,-0.0017744730886767146
1.3553768844221106,0.78,-0.0017649916046936585
1.3666331658291457,0.78,-0.0017467642688332532
1.377889447236181,0.78,-0.0017381996618052395
1.389145728643216,0.78,-0.0017199723259448342
1.4004020100502512,0.78,-0.001708717506257628
1.4116582914572864,0.78,-0.001709828800084575
1.4229145728643215,0.78,-0.001707319832274718
1.4341708542713567,0.78,-0.0017059221582918082
1.4454271356783919,0.78,-0.0017034131904819512
1.456683417085427,0.78,-0.0016912186625214984
1.4679396984924624,0.78,-0.0016862007269017845
1.4791959798994974,0.78,-0.0016811827912820705
1.4904522613065327,0.78,-0.0016776264605781355
1.5017085427135677,0.78,-0.001673108004291141
1.512964824120603,0.78,-0.001669487742654337
1.524221105527638,0.78,-0.001669487742654337
1.5354773869346734,0.78,-0.001661199856486651
1.5467336683417086,0.78,-0.001647133051961136
1.5579899497487437,0.78,-0.0016446240841512792
1.5692462311557789,0.78,-0.0016446240841512792
1.580502512562814,0.78,-0.0016446240841512792
1.5917587939698492,0.78,-0.0016421151163414222
1.6030150753768844,0.78,-0.0016384948547046182
1.6142713567839195,0.78,-0.001636336197983593
1.6255276381909547,0.78,-0.0016353427637124632
1.63678391959799,0.78,-0.0016353427637124632
1.648040201005025,0.78,-0.0016318965470701135
1.6592964824120604,0.78,-0.0016352204262410335
1.6705527638190953,0.78,-0.0016363856486909286
1.6818090452261307,0.78,-0.001620784969869691
1.693065326633166,0.78,-0.001620784969869691
1.704321608040201,0.78,-0.001613579325656571
1.7155778894472362,0.78,-0.0016092620122145206
1.7268341708542714,0.78,-0.0016037794763225752
1.7380904522613065,0.78,-0.00160162081960155
1.7493467336683417,0.78,-0.0015994621628805249
1.7606030150753769,0.78,-0.0015939796269885793
1.771859296482412,0.78,-0.001591820970267554
1.7831155778894472,0.78,-0.001589662313546529
1.7943718592964824,0.78,-0.001581463235062279
1.8056281407035175,0.78,-0.0015814649081788961
1.8168844221105527,0.78,-0.001585785567854181
1.8281407035175878,0.78,-0.0015987475468800358
1.839396984924623,0.78,-0.0016078244146304557
1.8506532663316582,0.78,-0.0016104202928679486
1.8619095477386935,0.78,-0.0016190616122185183
1.8731658291457287,0.78,-0.0016233822718938033
1.8844221105527639,0.78,-0.0016277029315690881
1.895678391959799,0.78,-0.0016277029315690881
1.9069346733668342,0.78,-0.0016246889170933548
