true I(max) d I(450),predicted I(max) d I(450)
1.793480249711967,1.6928101419517798
1.705571210318338,1.7310702928637487
1.816171871078426,1.7837574322284264
1.829142556516833,1.7858703933317794
1.779916710914122,1.7379484130330234
1.809853888235752,1.7140688164537246
1.694440349572038,1.8181866250125533
1.729596220373725,1.757729880758856
1.644004140065596,1.7066747542956378
1.709385874456737,1.7713987670879578
1.712122287521299,1.748725489593849
1.754082867420414,1.7319842744439498
1.864041370926444,1.6944403495720386
1.674626713027913,1.6482952850057857
