true I(max) - I(450),predicted I(max) - I(450)
0.06488422426212333,0.0631439726758132
0.05164681228662102,0.054645775206667545
0.05719547193102124,0.05644919167187752
0.05575027085085479,0.05853131409744281
0.06343334037869416,0.060547116656478585
0.05567890477084854,0.054269976735147905
0.0491310840570431,0.05413181744687384
0.06053507734707518,0.05764653151626524
0.06392251628418774,0.06513651536362727
0.05977357569391116,0.06200653684873214
0.06299533521023497,0.062169008265931705
0.05923983155727322,0.06240697684080032
0.05369517118907892,0.049131084057043126
0.0662106851292425,0.060343820872726016
