true I(450),predicted I(450)
0.157846223485176,0.1781382895964009
0.1390736187805873,0.180998227219952
0.1766737574292315,0.16339550915393908
0.1667543364571832,0.16555324288700363
0.152048553134669,0.1480192686905395
0.1794432928807016,0.15243111531796058
0.1889690955336452,0.14640927634863218
0.165788611855334,0.1794432928807017
0.1655532428870035,0.1694821772244964
0.1367834597794763,0.16351097789234809
0.173839832797224,0.13878734890544847
0.1683389889865131,0.15784622348517607
0.1522811272430117,0.15030521745494543
0.1675826586661374,0.1889690955336452
0.146684443350904,0.15228112724301177
