true I(450),predicted I(450)
0.1300230378228115,0.13657123058840917
0.1416396071296631,0.14377860367188247
0.1580790620958338,0.1550868002378572
0.1482510111379287,0.1531838838054529
0.1470253857452461,0.14804151311278313
0.1466298875719278,0.1461933455860805
0.136008077639381,0.13955104512706432
0.1620987861714664,0.1595146858838081
0.1455081792867788,0.14590292827871304
0.1618389124942934,0.16201092458110547
0.1450676479312069,0.15022057415975465
0.1626680449802808,0.15975463381974825
0.1578688578761119,0.15600763594734346
0.152979221171454,0.14487643933095853
