true I(max) - I(450),predicted I(max) - I(450)
0.06488422426212333,0.06309481163714048
0.05164681228662102,0.054207082279482365
0.05719547193102124,0.05697519865692602
0.05575027085085479,0.0591992351806536
0.06343334037869416,0.06059723522723126
0.05567890477084854,0.05290981784785803
0.0491310840570431,0.054377285719970345
0.06053507734707518,0.05710263155480426
0.06392251628418774,0.06509831372950978
0.05977357569391116,0.061394161994361166
0.06299533521023497,0.06176537637051057
0.05923983155727322,0.06048893168138223
0.05369517118907892,0.049131084057043126
0.0662106851292425,0.06349981166517855
0.04952911027765688,0.05239219239175352
0.05627882926759648,0.05765472535590558
0.06364315275431598,0.06353030923434615
0.04970534630060314,0.052463603996608855
0.04865660387457468,0.051755233681504385
0.05785830488403701,0.055366872260703456
0.05129575493865277,0.0490007347312436
0.06769064233844732,0.06771601410341858
0.05318360303143424,0.053447297858551554
0.07193984020941996,0.06460598852784546
0.06122542571861125,0.05145037719929437
0.06224911738194275,0.05790999778804375
0.05383681773022486,0.06263432351622525
0.04801115628260041,0.05284529114992133
