true I(max),predicted I(max)
0.1466559183725644,0.1565653159512243
0.1248453945577417,0.16904059544282296
0.1272732018280926,0.1289596537286085
0.1229887335406214,0.13498365451285693
0.144766820596531,0.1427654065024563
0.1244306951612655,0.12344202048677033
0.1198802622799403,0.12211992213003198
0.1435057337960175,0.13330517289074306
0.163180443846077,0.15743013731170272
0.1440345933518777,0.14333562612156292
0.1514567361720056,0.15746755956178934
0.1377986135117318,0.1566403118985668
0.115839384412927,0.11988026227994023
0.1643548644963335,0.19731588061114466
0.1792523479850066,0.14455143171381662
0.1946122641485046,0.18126248267311224
0.219827689096933,0.19259349779346702
0.1953910384514508,0.20342242667291396
0.1920660883507435,0.197325683538947
0.2013797785042725,0.1992154633023954
0.1845839151480241,0.17857507721848725
0.228439437198574,0.22294557973702694
0.1962246337173515,0.20018919789578954
0.2303707937765503,0.2226401993021084
0.2033621117999747,0.19835419818837746
0.2226067089196891,0.22350053982494966
0.2107414967719774,0.2160275884432806
0.1982141101330166,0.19514691103762283
