true I(450),predicted I(450)
0.1099924524630436,0.11178279410734993
0.09616453750245291,0.11663233761420211
0.1154942126374615,0.15081594554337882
0.1075046558484979,0.14377126790232003
0.1032708485338312,0.09085734943103885
0.09722212331475104,0.10333386256391364
0.1040411726117963,0.12031977339747298
0.1072039301065623,0.0829994016513892
0.1250322688475686,0.13268547392481253
0.1217253508625364,0.1001486896830649
0.09520327636917952,0.1032052102082556
0.1138546484782483,0.08823475348262569
0.09101829824512699,0.10414272573565689
0.0956444691200411,0.10351508144455512
0.1222647275331493,0.10384967731211692
0.1061705509210068,0.09974419203306863
0.1064208777522052,0.09343747291785709
0.1115149812467954,0.10680434091893358
0.09893095122080903,0.11401943488522134
0.08782655354946631,0.10418867513923655
0.0651247120436319,0.09604278160312292
0.1007447300440321,0.1314189677838766
0.07485518368521409,0.11082114053725041
0.07254666419758668,0.10332202865369851
0.07272162121116978,0.08989786769588924
0.08322166929824121,0.10160285894662728
0.07126215364401167,0.08636253022297019
0.07281228596651801,0.0760592595993318
0.08632344726603527,0.08294762275760745
0.1021146479523631,0.12136268944510731
0.1157965122876641,0.10678518363103381
0.1346204561643252,0.13287661780369964
0.1316348914046813,0.14112746718996366
0.142334504566529,0.1203251188004271
0.122530676945047,0.09997229130320592
0.1308723198435514,0.08847713827947945
0.1222888671458308,0.11363874455109295
0.09746301320316883,0.0972072201579103
0.09535435347007415,0.09681781513357578
0.09266475925796157,0.09345117416123523
0.1075847739557713,0.11541613964807726
0.1030833273863122,0.10425812778727342
0.1055819376066804,0.1000799358326
0.1057741422372935,0.101648911994263
0.1300230378228115,0.1039951354244985
0.1618389124942934,0.15985591665424356
0.1450676479312069,0.12964600703316004
0.1626680449802808,0.16084639883974822
0.1578688578761119,0.14061962843604314
0.152979221171454,0.13602827335196815
0.1416396071296631,0.12899774147206697
0.1580790620958338,0.12603149873281494
0.1482510111379287,0.1379646467434149
0.1470253857452461,0.1441893643996201
0.1466298875719278,0.13784188829220595
0.136008077639381,0.1263014746603334
0.1620987861714664,0.15943119983483273
0.1455081792867788,0.14078323862958814
