true I(max) - I(650),predicted I(max) - I(650)
0.1245400557470558,0.12443989957925347
0.1641152364534052,0.13813628869420147
0.137018272681548,0.13961427776000687
0.1449439171969919,0.1259359991299383
0.1343106427040875,0.14825041829307234
0.1420812306278442,0.14568637413258687
0.1307737702018357,0.13245235165089875
0.1090543722060248,0.1330574381183876
0.1467089147372376,0.16576371981755528
0.1182311410801256,0.14278797193051304
0.1228842478082872,0.12863190394729204
0.1164860360946137,0.12905863926854638
0.1337092299251992,0.13816635883245315
0.1142544404308532,0.12435493452388928
0.1134057964140975,0.11799534276988721
0.1347227539922165,0.12102853068872677
0.139758164755655,0.1572659470933399
0.1272459860122259,0.13277503751069059
0.1679851452787295,0.1662250148798335
0.141934413962936,0.1500607536162388
0.1653274825454373,0.16136983654346176
0.1393449625604399,0.1303403481137228
0.1445401495998845,0.12643029346567036
0.1741202839996198,0.15027312422605643
0.1268947917198363,0.1342639287386191
0.1383588320182156,0.12363332129320408
0.1228341531063386,0.12426416024141713
0.1326824951070791,0.13795240916297796
0.1274855945078786,0.13212450242876922
0.119094920815536,0.13190054467626114
0.1320650411128516,0.13390946840052914
0.1456380668068996,0.1312457279862232
0.1689260437855755,0.16704687694444273
0.1517829548150245,0.1567618280928343
0.1640196556964734,0.16578996197078139
0.1610858392485905,0.16349349678056682
0.1536071756289013,0.15812455290939648
0.158838152433375,0.14846793089328814
0.1727312009947923,0.15818499139655678
0.1512142349964321,0.1547944266700999
0.1501701437236423,0.14963431577146935
0.1608819914415765,0.1621978319387522
0.1436252257648821,0.14269320345966233
0.1717574231378368,0.1707219989540258
0.154876712564167,0.15538812959298617
