true I(max) d I(650),predicted I(max) d I(650)
6.972817558784304,8.499691484202733
15.78478624962275,6.520998504927692
17.03703527431814,9.33146099347945
10.98473569294559,14.654775188187774
11.23435623465408,8.53391741752858
9.392069292161777,13.321508057532904
10.97270881078856,10.380208192056712
11.43171742459963,13.380196867954686
6.064292299523188,8.079194761726695
8.03308499915195,10.908536571043577
10.22679840575111,7.228179961551902
8.086666559724758,10.238333663259198
12.46430038715196,10.542602169711456
7.313234187333173,5.812354017179429
9.434082037438788,7.99282792473807
7.958200264633603,6.586776232860849
7.003383912870656,6.04513381080532
9.743832693425395,7.846429569296111
5.955598956046146,5.968147583174927
6.638171025103569,5.722529735319037
5.774365461133787,5.753006139422769
4.294022416003538,5.6525129551858955
5.754649384870504,7.257206990062754
5.171453548625855,4.792620022825945
5.015818647128143,5.729618843979865
6.090116827538193,7.672502474018048
4.877791920834338,4.7478244639962615
4.730103371366019,5.081970213706653
5.528918268983738,6.024998533195893
5.143184094617308,12.569533213641998
5.279126366176878,7.024814190866415
4.97181002772498,9.259151580217019
4.452258358142387,5.236569274802709
4.010717600418594,4.3387592887573625
4.241651811193235,4.1633908890502695
4.515480757163514,5.010810262500683
4.257577440012154,5.431084812017292
3.939944367274304,4.1086262678625065
4.377154869677721,4.335336819545196
3.576545321792839,3.9437552721709253
3.730142427725829,4.1791760145825965
3.662728161549236,3.669689061431966
3.84267029219035,3.952103579564305
4.184889347328602,4.585717613210166
