true I(max) - I(450),predicted I(max) - I(450)
0.04964956181725097,0.055248680219538215
0.05718992236470294,0.06347014270277945
0.06468640142377619,0.06463758545316699
0.05318853724405911,0.052636066814497263
0.04946995034023893,0.05399247449016157
0.06001597019539837,0.0572794546602293
0.05170672954289526,0.048897523612137575
0.0680806346918163,0.06767280053930844
0.0552286488304978,0.056114565748888866
0.07265013239852888,0.06429428056287366
0.06231055835260541,0.055469595719874795
0.0629499586305523,0.06403303787227718
0.05988406643371152,0.0625595054008242
0.04885794265397375,0.05403517421083816
