true weight50,predicted weight50
49.44000000000005,52.25540000000001
50.80899999999997,52.00342500000005
52.16299999999995,53.88054999999997
52.48999999999995,52.404399999999995
50.774,54.30350000000001
52.17000000000002,51.52207499999999
52.88300000000004,49.66347500000005
55.26000000000005,56.55137499999999
51.82800000000003,51.516500000000065
58.34800000000007,55.357450000000064
56.63300000000004,51.50022499999996
55.57100000000003,57.788374999999995
53.87099999999992,55.37077500000002
49.05000000000007,53.15997500000001
