v AA,v TC,I(450)
1.1199999999999999,0.8799999999999999,0.12297501255054817
1.1298492462311556,0.8799999999999999,0.12297501255054817
1.1396984924623115,0.8799999999999999,0.12297501255054817
1.1495477386934672,0.8799999999999999,0.12297501255054817
1.159396984924623,0.8799999999999999,0.12297501255054817
1.1692462311557787,0.8799999999999999,0.12297501255054817
1.1790954773869347,0.8799999999999999,0.12297501255054817
1.1889447236180903,0.8799999999999999,0.12297501255054817
1.198793969849246,0.8799999999999999,0.12297501255054817
1.208643216080402,0.8799999999999999,0.12297501255054817
1.2184924623115576,0.8799999999999999,0.12297501255054817
1.2283417085427135,0.8799999999999999,0.12297501255054817
1.2381909547738692,0.8799999999999999,0.12297501255054817
1.248040201005025,0.8799999999999999,0.12297501255054817
1.2578894472361808,0.8799999999999999,0.12297501255054817
1.2677386934673365,0.8799999999999999,0.12297501255054817
1.2775879396984924,0.8799999999999999,0.12297501255054817
1.287437185929648,0.8799999999999999,0.12297501255054817
1.297286432160804,0.8799999999999999,0.12297501255054817
1.3071356783919597,0.8799999999999999,0.12297501255054817
1.3169849246231156,0.8799999999999999,0.12297501255054817
1.3268341708542712,0.8799999999999999,0.12297501255054817
1.336683417085427,0.8799999999999999,0.12297501255054817
1.3465326633165828,0.8799999999999999,0.12297501255054817
1.3563819095477385,0.8799999999999999,0.12297501255054817
1.3662311557788942,0.8799999999999999,0.12297501255054817
1.37608040201005,0.8799999999999999,0.12297501255054817
1.385929648241206,0.8799999999999999,0.12297501255054817
1.3957788944723617,0.8799999999999999,0.12297501255054817
1.4056281407035174,0.8799999999999999,0.12297501255054817
1.4154773869346733,0.8799999999999999,0.12297501255054817
1.425326633165829,0.8799999999999999,0.12297501255054817
1.4351758793969847,0.8799999999999999,0.12297501255054817
1.4450251256281406,0.8799999999999999,0.12297501255054817
1.4548743718592962,0.8799999999999999,0.12297501255054817
1.4647236180904522,0.8799999999999999,0.12321346395580086
1.4745728643216078,0.8799999999999999,0.12321346395580086
1.4844221105527637,0.8799999999999999,0.12321346395580086
1.4942713567839194,0.8799999999999999,0.12321346395580086
1.504120603015075,0.8799999999999999,0.12313079100617505
1.513969849246231,0.8799999999999999,0.12269260068119828
1.5238190954773867,0.8799999999999999,0.12260992773157246
1.5336683417085426,0.8799999999999999,0.12252725478194666
1.5435175879396983,0.8799999999999999,0.12244458183232085
1.5533668341708542,0.8799999999999999,0.12244458183232085
1.5632160804020099,0.8799999999999999,0.12167569970884087
1.5730653266331656,0.8799999999999999,0.12167569970884087
1.5829145728643215,0.8799999999999999,0.12167569970884087
1.5927638190954772,0.8799999999999999,0.12167569970884087
1.602613065326633,0.8799999999999999,0.12167569970884087
1.6124623115577887,0.8799999999999999,0.12167569970884087
1.6223115577889446,0.8799999999999999,0.12167569970884087
1.6321608040201003,0.8799999999999999,0.12186587118494023
1.642010050251256,0.8799999999999999,0.12170052528568862
1.651859296482412,0.8799999999999999,0.12170052528568862
1.6617085427135676,0.8799999999999999,0.12153517938643701
1.6715577889447233,0.8799999999999999,0.12153517938643701
