true I(max) - I(650),predicted I(max) - I(650)
0.1313590069216113,0.13873470851738362
0.1182311410801256,0.12080472826834188
0.1228842478082872,0.12286843807314111
0.1164860360946137,0.13146716479163592
0.1337092299251992,0.1304364293607604
0.1142544404308532,0.11793432042985894
0.1134057964140975,0.11315325840710977
0.1347227539922165,0.12405197391265507
0.139758164755655,0.1405925210032648
0.1307737702018357,0.13188801944661216
0.1399391099131319,0.12908002998856355
0.1234094398787144,0.13439644737272552
0.1090543722060248,0.11340579641409751
0.1467089147372376,0.13436575736644685
