true weight75,predicted weight75
35.24800000000005,35.073374999999956
33.87,35.77697499999999
34.21299999999997,34.52160000000003
36.59000000000003,37.19134999999998
35.22899999999993,36.15775000000004
34.21800000000007,34.530274999999975
34.89599999999996,35.098924999999994
35.90999999999997,37.77354999999999
39.63300000000004,35.13687499999999
36.61099999999999,36.20039999999999
38.64999999999998,37.689450000000036
39.00900000000001,37.19639999999998
34.56600000000003,34.51672499999997
34.572,34.352725
35.92899999999997,35.91572499999998
