true height50,predicted height50
0.1351213691737436,0.13739418249558918
0.1454878622604324,0.1457594148781441
0.14170166091023,0.13313467100235382
0.1581356407726149,0.1358668813408872
0.1310320125342043,0.1351871621136123
0.1389122728965073,0.14294394108729294
0.1416451553280141,0.1344856626445005
0.1445589746930968,0.14934177890429412
0.1293242177081113,0.13577693065244784
0.1233456058792051,0.14010575087912697
0.1421829907385199,0.13846157000276493
0.142196525753601,0.14426190219429652
0.1545680305831696,0.14199193656236328
0.1342266576939427,0.15813564077261505
0.1342323212538542,0.14062695580850074
