true weight50,predicted weight50
54.94799999999998,52.42867500000007
49.09799999999996,52.923075
50.82299999999998,52.885599999999975
54.91100000000006,57.69049999999997
54.94099999999997,54.55857500000004
51.173,52.79487499999995
51.84900000000005,54.586324999999945
53.19499999999999,57.542849999999966
62.70099999999996,52.50762499999996
54.24199999999996,56.38889999999999
59.37199999999996,57.53437500000005
61.10199999999998,55.56334999999998
53.23900000000003,53.087674999999955
53.25399999999996,51.66909999999999
54.59899999999999,53.599900000000005
