true I nm,predicted I nm
534.217,534.052675
537.668,540.3564500000002
531.799,538.0130000000001
538.013,539.8278500000004
541.114,539.9238
536.633,536.3741250000003
536.633,536.8311750000003
538.013,531.7989999999994
534.562,534.5870249999998
540.77,538.6326000000001
533.526,534.3896250000001
534.562,537.7190500000004
538.013,538.0115000000001
543.18,541.1828000000003
543.524,544.46885
533.872,534.5449500000002
535.253,534.0098750000002
546.618,542.2840250000002
538.013,537.7187000000002
