v АК,v ЦН,height
0.32,0.19999999999999996,35.06112500000007
0.3298492462311558,0.19999999999999996,35.06112500000007
0.33969849246231154,0.19999999999999996,35.06112500000007
0.34954773869346734,0.19999999999999996,35.06112500000007
0.35939698492462313,0.19999999999999996,35.06112500000007
0.3692462311557789,0.19999999999999996,35.06112500000007
0.37909547738693467,0.19999999999999996,35.06112500000007
0.38894472361809046,0.19999999999999996,35.06112500000007
0.3987939698492462,0.19999999999999996,35.06112500000007
0.408643216080402,0.19999999999999996,35.06112500000007
0.4184924623115578,0.19999999999999996,35.06112500000007
0.4283417085427136,0.19999999999999996,35.06112500000007
0.4381909547738693,0.19999999999999996,35.06112500000007
0.4480402010050251,0.19999999999999996,35.06112500000007
0.45788944723618086,0.19999999999999996,35.06112500000007
0.46773869346733665,0.19999999999999996,35.06112500000007
0.47758793969849245,0.19999999999999996,35.06112500000007
0.48743718592964824,0.19999999999999996,35.06112500000007
0.49728643216080404,0.19999999999999996,35.06112500000007
0.5071356783919598,0.19999999999999996,35.06112500000007
0.5169849246231155,0.19999999999999996,35.06112500000007
0.5268341708542713,0.19999999999999996,35.06112500000007
0.5366834170854271,0.19999999999999996,35.06112500000007
0.5465326633165829,0.19999999999999996,35.06112500000007
0.5563819095477387,0.19999999999999996,35.06112500000007
0.5662311557788944,0.19999999999999996,35.06112500000007
0.5760804020100503,0.19999999999999996,35.06112500000007
0.585929648241206,0.19999999999999996,35.06112500000007
0.5957788944723618,0.19999999999999996,35.06112500000007
0.6056281407035176,0.19999999999999996,35.06112500000007
0.6154773869346734,0.19999999999999996,34.993075000000076
0.6253266331658291,0.19999999999999996,34.993075000000076
0.6351758793969848,0.19999999999999996,34.959050000000076
0.6450251256281407,0.19999999999999996,34.959050000000076
0.6548743718592964,0.19999999999999996,34.959050000000076
0.6647236180904522,0.19999999999999996,34.959050000000076
0.674572864321608,0.19999999999999996,34.959050000000076
0.6844221105527637,0.19999999999999996,34.925025000000076
0.6942713567839196,0.19999999999999996,34.89100000000008
0.7041206030150753,0.19999999999999996,34.89100000000008
0.7139698492462312,0.19999999999999996,34.958775000000074
0.7238190954773869,0.19999999999999996,35.01007500000007
0.7336683417085427,0.19999999999999996,35.06137500000007
0.7435175879396985,0.19999999999999996,35.12915000000007
0.7533668341708541,0.19999999999999996,35.196925000000064
0.76321608040201,0.19999999999999996,35.196925000000064
0.7730653266331657,0.19999999999999996,35.24822500000006
0.7829145728643215,0.19999999999999996,35.31600000000007
0.7927638190954773,0.19999999999999996,35.43525000000006
0.8026130653266331,0.19999999999999996,35.43525000000006
0.8124623115577889,0.19999999999999996,35.43525000000006
0.8223115577889446,0.19999999999999996,35.43525000000006
0.8321608040201005,0.19999999999999996,35.45172500000006
0.8420100502512562,0.19999999999999996,35.51950000000006
0.8518592964824121,0.19999999999999996,35.51950000000006
0.8617085427135678,0.19999999999999996,35.587275000000055
0.8715577889447235,0.19999999999999996,35.587275000000055
0.8814070351758794,0.19999999999999996,35.72282500000005
0.8912562814070351,0.19999999999999996,35.87485000000005
0.901105527638191,0.19999999999999996,35.87485000000005
0.9109547738693466,0.19999999999999996,35.94262500000005
0.9208040201005023,0.19999999999999996,35.94262500000005
0.9306532663316582,0.19999999999999996,36.01040000000005
0.9405025125628139,0.19999999999999996,36.01040000000005
0.9503517587939698,0.19999999999999996,36.078175000000044
0.9602010050251255,0.19999999999999996,36.14595000000004
0.9700502512562814,0.19999999999999996,36.14595000000004
0.9798994974874371,0.19999999999999996,36.21372500000004
0.9897487437185928,0.19999999999999996,36.484825000000036
0.9995979899497487,0.19999999999999996,36.60407500000004
1.0094472361809044,0.19999999999999996,36.67185000000003
1.0192964824120603,0.19999999999999996,36.67185000000003
1.029145728643216,0.19999999999999996,36.67185000000003
1.0389949748743719,0.19999999999999996,36.79110000000002
1.0488442211055276,0.19999999999999996,36.79110000000002
1.0586934673366832,0.19999999999999996,36.79110000000002
1.0685427135678391,0.19999999999999996,36.875350000000026
1.0783919597989948,0.19999999999999996,36.875350000000026
1.0882412060301507,0.19999999999999996,36.94312500000002
1.0980904522613064,0.19999999999999996,37.14645000000002
1.1079396984924623,0.19999999999999996,37.19792500000002
1.117788944723618,0.19999999999999996,37.31718750000002
1.1276381909547737,0.19999999999999996,37.487925000000004
1.1374874371859296,0.19999999999999996,37.658662500000005
1.1473366834170853,0.19999999999999996,37.813125
1.1571859296482412,0.19999999999999996,38.07012499999998
1.1670351758793969,0.19999999999999996,38.17266249999999
1.1768844221105526,0.19999999999999996,38.17266249999999
1.1867336683417085,0.19999999999999996,38.22413749999999
1.1965829145728641,0.19999999999999996,38.32709999999999
1.20643216080402,0.19999999999999996,38.54802499999998
1.2162814070351757,0.19999999999999996,38.547587499999985
1.2261306532663316,0.19999999999999996,38.54714999999999
