true weight50,predicted weight50
56.64900000000006,60.174375
51.15799999999996,55.64517500000004
53.202,60.8543
51.17900000000003,61.17687500000001
59.46199999999993,55.13947499999996
53.26900000000001,52.387375000000034
62.06400000000002,60.633225000000024
67.57100000000003,59.98734999999999
62.12400000000002,53.974524999999986
61.39099999999996,52.39485
61.70600000000002,60.694400000000016
61.35700000000003,57.299350000000004
61.39099999999996,57.85157500000001
66.86300000000006,54.66312500000002
64.83099999999996,66.101675
59.29699999999997,61.12997500000002
61.43399999999997,58.86122500000001
50.44600000000003,54.37995000000001
51.85699999999997,53.298474999999996
50.45999999999998,51.495700000000056
54.59899999999999,52.654675
49.44000000000005,51.44565000000002
49.11800000000005,56.32857500000006
53.53699999999998,58.98264999999999
53.52199999999993,53.7444
53.58100000000002,54.92032499999999
58.35600000000005,52.757999999999996
51.82099999999997,52.19845
53.53699999999998,52.43574999999997
57.66600000000005,53.51655000000004
52.56299999999999,53.23292500000002
49.44000000000005,51.30460000000003
58.34800000000007,55.063200000000016
56.63300000000004,51.38685000000002
55.57100000000003,55.77372499999997
53.87099999999992,55.22805000000004
49.05000000000007,53.040950000000024
50.80899999999997,55.844775000000006
52.16299999999995,55.724149999999995
52.48999999999995,52.02505
50.774,52.06120000000002
52.17000000000002,50.941199999999995
52.88300000000004,50.25580000000004
55.26000000000005,53.79464999999999
51.82800000000003,52.891350000000045
