true weight75,predicted weight75
35.5569999999999,34.145449999999904
35.904,34.7876249999999
35.89499999999998,36.890925000000024
35.59100000000001,32.996299999999984
38.66100000000006,35.435874999999996
35.56200000000001,34.81259999999999
35.904,34.54700000000001
37.62799999999993,35.58279999999998
33.53200000000004,35.52737499999995
34.18599999999992,36.67702499999998
35.22899999999993,33.97522500000004
34.5569999999999,35.66672499999993
34.54300000000001,35.822024999999975
35.58199999999999,33.90297499999993
33.51800000000003,35.26014999999994
32.50099999999998,35.81309999999998
