v AA,v TC,ang
1.36,1.58,-0.0020510575996750577
1.3684422110552765,1.58,-0.0020510575996750577
1.376884422110553,1.58,-0.0020510575996750577
1.3853266331658292,1.58,-0.0020510575996750577
1.3937688442211056,1.58,-0.0020510575996750577
1.402211055276382,1.58,-0.0020510575996750577
1.4106532663316584,1.58,-0.0020510575996750577
1.4190954773869346,1.58,-0.0020510575996750577
1.427537688442211,1.58,-0.0020510575996750577
1.4359798994974875,1.58,-0.0020510575996750577
1.444422110552764,1.58,-0.0020510575996750577
1.4528643216080404,1.58,-0.0020510575996750577
1.4613065326633166,1.58,-0.0020510575996750577
1.469748743718593,1.58,-0.0020510575996750577
1.4781909547738694,1.58,-0.0020510575996750577
1.4866331658291458,1.58,-0.0020510575996750577
1.4950753768844223,1.58,-0.0020510575996750577
1.5035175879396985,1.58,-0.0020510575996750577
1.511959798994975,1.58,-0.0020510575996750577
1.5204020100502513,1.58,-0.0020510575996750577
1.5288442211055278,1.58,-0.0020510575996750577
1.537286432160804,1.58,-0.0020510575996750577
1.5457286432160804,1.58,-0.0020510575996750577
1.5541708542713568,1.58,-0.0020510575996750577
1.5626130653266332,1.58,-0.0020510575996750577
1.5710552763819097,1.58,-0.0020510575996750577
1.5794974874371859,1.58,-0.0020510575996750577
1.5879396984924623,1.58,-0.0020510575996750577
1.5963819095477387,1.58,-0.0020510575996750577
1.6048241206030152,1.58,-0.0020510575996750577
1.6132663316582914,1.58,-0.0020510575996750577
1.6217085427135678,1.58,-0.0020510575996750577
1.6301507537688442,1.58,-0.0020510575996750577
1.6385929648241206,1.58,-0.002054092503499021
1.647035175879397,1.58,-0.002054092503499021
1.6554773869346733,1.58,-0.0020601623111469475
1.6639195979899497,1.58,-0.002066232118794874
1.6723618090452261,1.58,-0.002066232118794874
1.6808040201005026,1.58,-0.0020692670226188374
1.6892462311557788,1.58,-0.0020692670226188374
1.6976884422110552,1.58,-0.0020692670226188374
1.7061306532663316,1.58,-0.0020677998702107727
1.714572864321608,1.58,-0.002064865565394643
1.7230150753768845,1.58,-0.002064865565394643
1.731457286432161,1.58,-0.002064865565394643
1.739899497487437,1.58,-0.0020633984129865782
1.7483417085427135,1.58,-0.0020619312605785135
1.75678391959799,1.58,-0.0020619312605785135
1.7652261306532662,1.58,-0.0020619312605785135
1.7736683417085426,1.58,-0.002060464108170449
1.782110552763819,1.58,-0.0020589969557623837
1.7905527638190954,1.58,-0.002057529803354319
1.7989949748743719,1.58,-0.0020560626509462544
1.8074371859296483,1.58,-0.0020560626509462544
1.8158793969849245,1.58,-0.0020530913578265552
1.824321608040201,1.58,-0.0020530913578265552
1.8327638190954774,1.58,-0.0020530913578265552
