true I(max),predicted I(max)
0.1845988336123466,0.1928327245657482
0.1991440368922492,0.20531866968625323
0.148032002593155,0.1545631374286341
0.1541824229844803,0.16919948170734686
0.1476210969643505,0.15840337199672816
0.1562153915936028,0.15892577835899083
0.1541876967130173,0.15432087623236343
0.1552497812794266,0.15421920908948067
0.1598410200384666,0.15619148752903714
0.1577499780929103,0.16489557422134354
0.1584087017760504,0.16049410998161875
0.2009873632965769,0.19344714317337286
0.1785362783384742,0.1665319412438963
0.2096499760759295,0.1936021420404333
0.1701127870793195,0.15652587591023587
0.1794263980259843,0.16332375287216902
